Date,Time,ms,LEVEL (m),TEMPERATURE (degC),Date_P,Time_P,Date_Time
9/24/2021,01:33:55 am,0,0.135,14.2,2021-09-24,01:33:55,2021-09-24 01:33:55
9/24/2021,01:48:55 am,0,0.135,14.1,2021-09-24,01:48:55,2021-09-24 01:48:55
9/24/2021,02:03:55 am,0,0.134,14.1,2021-09-24,02:03:55,2021-09-24 02:03:55
9/24/2021,02:18:55 am,0,0.133,14.1,2021-09-24,02:18:55,2021-09-24 02:18:55
9/24/2021,02:33:55 am,0,0.133,14.0,2021-09-24,02:33:55,2021-09-24 02:33:55
9/24/2021,02:48:55 am,0,0.132,14.0,2021-09-24,02:48:55,2021-09-24 02:48:55
9/24/2021,03:03:55 am,0,0.132,14.0,2021-09-24,03:03:55,2021-09-24 03:03:55
9/24/2021,03:18:55 am,0,0.135,14.0,2021-09-24,03:18:55,2021-09-24 03:18:55
9/24/2021,03:33:55 am,0,0.132,13.9,2021-09-24,03:33:55,2021-09-24 03:33:55
9/24/2021,03:48:55 am,0,0.13,13.9,2021-09-24,03:48:55,2021-09-24 03:48:55
9/24/2021,04:03:55 am,0,0.132,13.9,2021-09-24,04:03:55,2021-09-24 04:03:55
9/24/2021,04:18:55 am,0,0.133,13.9,2021-09-24,04:18:55,2021-09-24 04:18:55
9/24/2021,04:33:55 am,0,0.131,13.8,2021-09-24,04:33:55,2021-09-24 04:33:55
9/24/2021,04:48:55 am,0,0.131,13.8,2021-09-24,04:48:55,2021-09-24 04:48:55
9/24/2021,05:03:55 am,0,0.132,13.8,2021-09-24,05:03:55,2021-09-24 05:03:55
9/24/2021,05:18:55 am,0,0.13,13.8,2021-09-24,05:18:55,2021-09-24 05:18:55
9/24/2021,05:33:55 am,0,0.132,13.7,2021-09-24,05:33:55,2021-09-24 05:33:55
9/24/2021,05:48:55 am,0,0.132,13.7,2021-09-24,05:48:55,2021-09-24 05:48:55
9/24/2021,06:03:55 am,0,0.13,13.6,2021-09-24,06:03:55,2021-09-24 06:03:55
9/24/2021,06:18:55 am,0,0.132,13.6,2021-09-24,06:18:55,2021-09-24 06:18:55
9/24/2021,06:33:55 am,0,0.131,13.6,2021-09-24,06:33:55,2021-09-24 06:33:55
9/24/2021,06:48:55 am,0,0.129,13.5,2021-09-24,06:48:55,2021-09-24 06:48:55
9/24/2021,07:03:55 am,0,0.128,13.5,2021-09-24,07:03:55,2021-09-24 07:03:55
9/24/2021,07:18:55 am,0,0.132,13.5,2021-09-24,07:18:55,2021-09-24 07:18:55
9/24/2021,07:33:55 am,0,0.13,13.5,2021-09-24,07:33:55,2021-09-24 07:33:55
9/24/2021,07:48:55 am,0,0.129,13.4,2021-09-24,07:48:55,2021-09-24 07:48:55
9/24/2021,08:03:55 am,0,0.128,13.4,2021-09-24,08:03:55,2021-09-24 08:03:55
9/24/2021,08:18:55 am,0,0.128,13.4,2021-09-24,08:18:55,2021-09-24 08:18:55
9/24/2021,08:33:55 am,0,0.129,13.4,2021-09-24,08:33:55,2021-09-24 08:33:55
9/24/2021,08:48:55 am,0,0.125,13.3,2021-09-24,08:48:55,2021-09-24 08:48:55
9/24/2021,09:03:55 am,0,0.128,13.3,2021-09-24,09:03:55,2021-09-24 09:03:55
9/24/2021,09:18:55 am,0,0.125,13.3,2021-09-24,09:18:55,2021-09-24 09:18:55
9/24/2021,09:33:55 am,0,0.125,13.3,2021-09-24,09:33:55,2021-09-24 09:33:55
9/24/2021,09:48:55 am,0,0.124,13.3,2021-09-24,09:48:55,2021-09-24 09:48:55
9/24/2021,10:03:55 am,0,0.123,13.4,2021-09-24,10:03:55,2021-09-24 10:03:55
9/24/2021,10:18:55 am,0,0.125,13.4,2021-09-24,10:18:55,2021-09-24 10:18:55
9/24/2021,10:33:55 am,0,0.124,13.4,2021-09-24,10:33:55,2021-09-24 10:33:55
9/24/2021,10:48:55 am,0,0.123,13.4,2021-09-24,10:48:55,2021-09-24 10:48:55
9/24/2021,11:03:55 am,0,0.123,13.5,2021-09-24,11:03:55,2021-09-24 11:03:55
9/24/2021,11:18:55 am,0,0.126,13.5,2021-09-24,11:18:55,2021-09-24 11:18:55
9/24/2021,11:33:55 am,0,0.128,13.6,2021-09-24,11:33:55,2021-09-24 11:33:55
9/24/2021,11:48:55 am,0,0.123,13.6,2021-09-24,11:48:55,2021-09-24 11:48:55
9/24/2021,12:03:55 pm,0,0.129,13.7,2021-09-24,12:03:55,2021-09-24 12:03:55
9/24/2021,12:18:55 pm,0,0.127,13.7,2021-09-24,12:18:55,2021-09-24 12:18:55
9/24/2021,12:33:55 pm,0,0.126,13.8,2021-09-24,12:33:55,2021-09-24 12:33:55
9/24/2021,12:48:55 pm,0,0.126,13.9,2021-09-24,12:48:55,2021-09-24 12:48:55
9/24/2021,01:03:55 pm,0,0.124,13.9,2021-09-24,13:03:55,2021-09-24 13:03:55
9/24/2021,01:18:55 pm,0,0.127,14.0,2021-09-24,13:18:55,2021-09-24 13:18:55
9/24/2021,01:33:55 pm,0,0.125,14.0,2021-09-24,13:33:55,2021-09-24 13:33:55
9/24/2021,01:48:55 pm,0,0.125,14.1,2021-09-24,13:48:55,2021-09-24 13:48:55
9/24/2021,02:03:55 pm,0,0.125,14.2,2021-09-24,14:03:55,2021-09-24 14:03:55
9/24/2021,02:18:55 pm,0,0.128,14.2,2021-09-24,14:18:55,2021-09-24 14:18:55
9/24/2021,02:33:55 pm,0,0.126,14.3,2021-09-24,14:33:55,2021-09-24 14:33:55
9/24/2021,02:48:55 pm,0,0.129,14.4,2021-09-24,14:48:55,2021-09-24 14:48:55
9/24/2021,03:03:55 pm,0,0.123,14.4,2021-09-24,15:03:55,2021-09-24 15:03:55
9/24/2021,03:18:55 pm,0,0.127,14.5,2021-09-24,15:18:55,2021-09-24 15:18:55
9/24/2021,03:33:55 pm,0,0.127,14.6,2021-09-24,15:33:55,2021-09-24 15:33:55
9/24/2021,03:48:55 pm,0,0.126,14.6,2021-09-24,15:48:55,2021-09-24 15:48:55
9/24/2021,04:03:55 pm,0,0.125,14.7,2021-09-24,16:03:55,2021-09-24 16:03:55
9/24/2021,04:18:55 pm,0,0.125,14.7,2021-09-24,16:18:55,2021-09-24 16:18:55
9/24/2021,04:33:55 pm,0,0.127,14.8,2021-09-24,16:33:55,2021-09-24 16:33:55
9/24/2021,04:48:55 pm,0,0.129,14.9,2021-09-24,16:48:55,2021-09-24 16:48:55
9/24/2021,05:03:55 pm,0,0.128,14.9,2021-09-24,17:03:55,2021-09-24 17:03:55
9/24/2021,05:18:55 pm,0,0.128,15.0,2021-09-24,17:18:55,2021-09-24 17:18:55
9/24/2021,05:33:55 pm,0,0.129,15.0,2021-09-24,17:33:55,2021-09-24 17:33:55
9/24/2021,05:48:55 pm,0,0.13,15.1,2021-09-24,17:48:55,2021-09-24 17:48:55
9/24/2021,06:03:55 pm,0,0.128,15.1,2021-09-24,18:03:55,2021-09-24 18:03:55
9/24/2021,06:18:55 pm,0,0.131,15.2,2021-09-24,18:18:55,2021-09-24 18:18:55
9/24/2021,06:33:55 pm,0,0.128,15.2,2021-09-24,18:33:55,2021-09-24 18:33:55
9/24/2021,06:48:55 pm,0,0.129,15.3,2021-09-24,18:48:55,2021-09-24 18:48:55
9/24/2021,07:03:55 pm,0,0.127,15.3,2021-09-24,19:03:55,2021-09-24 19:03:55
9/24/2021,07:18:55 pm,0,0.129,15.4,2021-09-24,19:18:55,2021-09-24 19:18:55
9/24/2021,07:33:55 pm,0,0.129,15.4,2021-09-24,19:33:55,2021-09-24 19:33:55
9/24/2021,07:48:55 pm,0,0.13,15.5,2021-09-24,19:48:55,2021-09-24 19:48:55
9/24/2021,08:03:55 pm,0,0.129,15.5,2021-09-24,20:03:55,2021-09-24 20:03:55
9/24/2021,08:18:55 pm,0,0.129,15.5,2021-09-24,20:18:55,2021-09-24 20:18:55
9/24/2021,08:33:55 pm,0,0.129,15.6,2021-09-24,20:33:55,2021-09-24 20:33:55
9/24/2021,08:48:55 pm,0,0.128,15.6,2021-09-24,20:48:55,2021-09-24 20:48:55
9/24/2021,09:03:55 pm,0,0.126,15.6,2021-09-24,21:03:55,2021-09-24 21:03:55
9/24/2021,09:18:55 pm,0,0.127,15.6,2021-09-24,21:18:55,2021-09-24 21:18:55
9/24/2021,09:33:55 pm,0,0.127,15.7,2021-09-24,21:33:55,2021-09-24 21:33:55
9/24/2021,09:48:55 pm,0,0.128,15.7,2021-09-24,21:48:55,2021-09-24 21:48:55
9/24/2021,10:03:55 pm,0,0.129,15.7,2021-09-24,22:03:55,2021-09-24 22:03:55
9/24/2021,10:18:55 pm,0,0.128,15.7,2021-09-24,22:18:55,2021-09-24 22:18:55
9/24/2021,10:33:55 pm,0,0.127,15.7,2021-09-24,22:33:55,2021-09-24 22:33:55
9/24/2021,10:48:55 pm,0,0.127,15.7,2021-09-24,22:48:55,2021-09-24 22:48:55
9/24/2021,11:03:55 pm,0,0.128,15.7,2021-09-24,23:03:55,2021-09-24 23:03:55
9/24/2021,11:18:55 pm,0,0.126,15.8,2021-09-24,23:18:55,2021-09-24 23:18:55
9/24/2021,11:33:55 pm,0,0.128,15.8,2021-09-24,23:33:55,2021-09-24 23:33:55
9/24/2021,11:48:55 pm,0,0.129,15.8,2021-09-24,23:48:55,2021-09-24 23:48:55
9/25/2021,12:03:55 am,0,0.125,15.8,2021-09-25,00:03:55,2021-09-25 00:03:55
9/25/2021,12:18:55 am,0,0.126,15.8,2021-09-25,00:18:55,2021-09-25 00:18:55
9/25/2021,12:33:55 am,0,0.127,15.8,2021-09-25,00:33:55,2021-09-25 00:33:55
9/25/2021,12:48:55 am,0,0.124,15.8,2021-09-25,00:48:55,2021-09-25 00:48:55
9/25/2021,01:03:55 am,0,0.125,15.8,2021-09-25,01:03:55,2021-09-25 01:03:55
9/25/2021,01:18:55 am,0,0.123,15.8,2021-09-25,01:18:55,2021-09-25 01:18:55
9/25/2021,01:33:55 am,0,0.122,15.8,2021-09-25,01:33:55,2021-09-25 01:33:55
9/25/2021,01:48:55 am,0,0.125,15.8,2021-09-25,01:48:55,2021-09-25 01:48:55
9/25/2021,02:03:55 am,0,0.123,15.8,2021-09-25,02:03:55,2021-09-25 02:03:55
9/25/2021,02:18:55 am,0,0.122,15.8,2021-09-25,02:18:55,2021-09-25 02:18:55
9/25/2021,02:33:55 am,0,0.125,15.8,2021-09-25,02:33:55,2021-09-25 02:33:55
9/25/2021,02:48:55 am,0,0.124,15.8,2021-09-25,02:48:55,2021-09-25 02:48:55
9/25/2021,03:03:55 am,0,0.126,15.8,2021-09-25,03:03:55,2021-09-25 03:03:55
9/25/2021,03:18:55 am,0,0.124,15.8,2021-09-25,03:18:55,2021-09-25 03:18:55
9/25/2021,03:33:55 am,0,0.125,15.8,2021-09-25,03:33:55,2021-09-25 03:33:55
9/25/2021,03:48:55 am,0,0.123,15.8,2021-09-25,03:48:55,2021-09-25 03:48:55
9/25/2021,04:03:55 am,0,0.126,15.8,2021-09-25,04:03:55,2021-09-25 04:03:55
9/25/2021,04:18:55 am,0,0.125,15.8,2021-09-25,04:18:55,2021-09-25 04:18:55
9/25/2021,04:33:55 am,0,0.125,15.8,2021-09-25,04:33:55,2021-09-25 04:33:55
9/25/2021,04:48:55 am,0,0.129,15.8,2021-09-25,04:48:55,2021-09-25 04:48:55
9/25/2021,05:03:55 am,0,0.122,15.7,2021-09-25,05:03:55,2021-09-25 05:03:55
9/25/2021,05:18:55 am,0,0.125,15.7,2021-09-25,05:18:55,2021-09-25 05:18:55
9/25/2021,05:33:55 am,0,0.12,15.7,2021-09-25,05:33:55,2021-09-25 05:33:55
9/25/2021,05:48:55 am,0,0.132,15.6,2021-09-25,05:48:55,2021-09-25 05:48:55
9/25/2021,06:03:55 am,0,0.125,15.6,2021-09-25,06:03:55,2021-09-25 06:03:55
9/25/2021,06:18:55 am,0,0.124,15.6,2021-09-25,06:18:55,2021-09-25 06:18:55
9/25/2021,06:33:55 am,0,0.126,15.5,2021-09-25,06:33:55,2021-09-25 06:33:55
9/25/2021,06:48:55 am,0,0.123,15.5,2021-09-25,06:48:55,2021-09-25 06:48:55
9/25/2021,07:03:55 am,0,0.122,15.4,2021-09-25,07:03:55,2021-09-25 07:03:55
9/25/2021,07:18:55 am,0,0.123,15.4,2021-09-25,07:18:55,2021-09-25 07:18:55
9/25/2021,07:33:55 am,0,0.122,15.3,2021-09-25,07:33:55,2021-09-25 07:33:55
9/25/2021,07:48:55 am,0,0.123,15.3,2021-09-25,07:48:55,2021-09-25 07:48:55
9/25/2021,08:03:55 am,0,0.119,15.2,2021-09-25,08:03:55,2021-09-25 08:03:55
9/25/2021,08:18:55 am,0,0.123,15.2,2021-09-25,08:18:55,2021-09-25 08:18:55
9/25/2021,08:33:55 am,0,0.121,15.1,2021-09-25,08:33:55,2021-09-25 08:33:55
9/25/2021,08:48:55 am,0,0.12,15.0,2021-09-25,08:48:55,2021-09-25 08:48:55
9/25/2021,09:03:55 am,0,0.119,15.0,2021-09-25,09:03:55,2021-09-25 09:03:55
9/25/2021,09:18:55 am,0,0.122,14.9,2021-09-25,09:18:55,2021-09-25 09:18:55
9/25/2021,09:33:55 am,0,0.12,14.9,2021-09-25,09:33:55,2021-09-25 09:33:55
9/25/2021,09:48:55 am,0,0.12,14.9,2021-09-25,09:48:55,2021-09-25 09:48:55
9/25/2021,10:03:55 am,0,0.117,14.8,2021-09-25,10:03:55,2021-09-25 10:03:55
9/25/2021,10:18:55 am,0,0.12,14.8,2021-09-25,10:18:55,2021-09-25 10:18:55
9/25/2021,10:33:55 am,0,0.118,14.8,2021-09-25,10:33:55,2021-09-25 10:33:55
9/25/2021,10:48:55 am,0,0.116,14.8,2021-09-25,10:48:55,2021-09-25 10:48:55
9/25/2021,11:03:55 am,0,0.117,14.8,2021-09-25,11:03:55,2021-09-25 11:03:55
9/25/2021,11:18:55 am,0,0.117,14.8,2021-09-25,11:18:55,2021-09-25 11:18:55
9/25/2021,11:33:55 am,0,0.118,14.8,2021-09-25,11:33:55,2021-09-25 11:33:55
9/25/2021,11:48:55 am,0,0.118,14.8,2021-09-25,11:48:55,2021-09-25 11:48:55
9/25/2021,12:03:55 pm,0,0.119,14.8,2021-09-25,12:03:55,2021-09-25 12:03:55
9/25/2021,12:18:55 pm,0,0.118,14.9,2021-09-25,12:18:55,2021-09-25 12:18:55
9/25/2021,12:33:55 pm,0,0.119,14.9,2021-09-25,12:33:55,2021-09-25 12:33:55
9/25/2021,12:48:55 pm,0,0.118,14.9,2021-09-25,12:48:55,2021-09-25 12:48:55
9/25/2021,01:03:55 pm,0,0.118,14.9,2021-09-25,13:03:55,2021-09-25 13:03:55
9/25/2021,01:18:55 pm,0,0.118,15.0,2021-09-25,13:18:55,2021-09-25 13:18:55
9/25/2021,01:33:55 pm,0,0.118,15.0,2021-09-25,13:33:55,2021-09-25 13:33:55
9/25/2021,01:48:55 pm,0,0.115,15.0,2021-09-25,13:48:55,2021-09-25 13:48:55
9/25/2021,02:03:55 pm,0,0.118,15.1,2021-09-25,14:03:55,2021-09-25 14:03:55
9/25/2021,02:18:55 pm,0,0.117,15.1,2021-09-25,14:18:55,2021-09-25 14:18:55
9/25/2021,02:33:55 pm,0,0.117,15.1,2021-09-25,14:33:55,2021-09-25 14:33:55
9/25/2021,02:48:55 pm,0,0.118,15.1,2021-09-25,14:48:55,2021-09-25 14:48:55
9/25/2021,03:03:55 pm,0,0.119,15.2,2021-09-25,15:03:55,2021-09-25 15:03:55
9/25/2021,03:18:55 pm,0,0.118,15.2,2021-09-25,15:18:55,2021-09-25 15:18:55
9/25/2021,03:33:55 pm,0,0.12,15.2,2021-09-25,15:33:55,2021-09-25 15:33:55
9/25/2021,03:48:55 pm,0,0.12,15.2,2021-09-25,15:48:55,2021-09-25 15:48:55
9/25/2021,04:03:55 pm,0,0.121,15.3,2021-09-25,16:03:55,2021-09-25 16:03:55
9/25/2021,04:18:55 pm,0,0.12,15.3,2021-09-25,16:18:55,2021-09-25 16:18:55
9/25/2021,04:33:55 pm,0,0.122,15.3,2021-09-25,16:33:55,2021-09-25 16:33:55
9/25/2021,04:48:55 pm,0,0.119,15.4,2021-09-25,16:48:55,2021-09-25 16:48:55
9/25/2021,05:03:55 pm,0,0.118,15.4,2021-09-25,17:03:55,2021-09-25 17:03:55
9/25/2021,05:18:55 pm,0,0.119,15.4,2021-09-25,17:18:55,2021-09-25 17:18:55
9/25/2021,05:33:55 pm,0,0.12,15.4,2021-09-25,17:33:55,2021-09-25 17:33:55
9/25/2021,05:48:55 pm,0,0.121,15.5,2021-09-25,17:48:55,2021-09-25 17:48:55
9/25/2021,06:03:55 pm,0,0.121,15.5,2021-09-25,18:03:55,2021-09-25 18:03:55
9/25/2021,06:18:55 pm,0,0.119,15.5,2021-09-25,18:18:55,2021-09-25 18:18:55
9/25/2021,06:33:55 pm,0,0.123,15.5,2021-09-25,18:33:55,2021-09-25 18:33:55
9/25/2021,06:48:55 pm,0,0.119,15.5,2021-09-25,18:48:55,2021-09-25 18:48:55
9/25/2021,07:03:55 pm,0,0.122,15.6,2021-09-25,19:03:55,2021-09-25 19:03:55
9/25/2021,07:18:55 pm,0,0.12,15.6,2021-09-25,19:18:55,2021-09-25 19:18:55
9/25/2021,07:33:55 pm,0,0.12,15.6,2021-09-25,19:33:55,2021-09-25 19:33:55
9/25/2021,07:48:55 pm,0,0.118,15.6,2021-09-25,19:48:55,2021-09-25 19:48:55
9/25/2021,08:03:55 pm,0,0.117,15.6,2021-09-25,20:03:55,2021-09-25 20:03:55
9/25/2021,08:18:55 pm,0,0.118,15.6,2021-09-25,20:18:55,2021-09-25 20:18:55
9/25/2021,08:33:55 pm,0,0.118,15.6,2021-09-25,20:33:55,2021-09-25 20:33:55
9/25/2021,08:48:55 pm,0,0.119,15.6,2021-09-25,20:48:55,2021-09-25 20:48:55
9/25/2021,09:03:55 pm,0,0.116,15.6,2021-09-25,21:03:55,2021-09-25 21:03:55
9/25/2021,09:18:55 pm,0,0.118,15.5,2021-09-25,21:18:55,2021-09-25 21:18:55
9/25/2021,09:33:55 pm,0,0.117,15.5,2021-09-25,21:33:55,2021-09-25 21:33:55
9/25/2021,09:48:55 pm,0,0.115,15.5,2021-09-25,21:48:55,2021-09-25 21:48:55
9/25/2021,10:03:55 pm,0,0.116,15.5,2021-09-25,22:03:55,2021-09-25 22:03:55
9/25/2021,10:18:55 pm,0,0.116,15.4,2021-09-25,22:18:55,2021-09-25 22:18:55
9/25/2021,10:33:55 pm,0,0.114,15.4,2021-09-25,22:33:55,2021-09-25 22:33:55
9/25/2021,10:48:55 pm,0,0.115,15.4,2021-09-25,22:48:55,2021-09-25 22:48:55
9/25/2021,11:03:55 pm,0,0.113,15.4,2021-09-25,23:03:55,2021-09-25 23:03:55
9/25/2021,11:18:55 pm,0,0.112,15.3,2021-09-25,23:18:55,2021-09-25 23:18:55
9/25/2021,11:33:55 pm,0,0.114,15.3,2021-09-25,23:33:55,2021-09-25 23:33:55
9/25/2021,11:48:55 pm,0,0.114,15.3,2021-09-25,23:48:55,2021-09-25 23:48:55
9/26/2021,12:03:55 am,0,0.113,15.3,2021-09-26,00:03:55,2021-09-26 00:03:55
9/26/2021,12:18:55 am,0,0.113,15.3,2021-09-26,00:18:55,2021-09-26 00:18:55
9/26/2021,12:33:55 am,0,0.111,15.2,2021-09-26,00:33:55,2021-09-26 00:33:55
9/26/2021,12:48:55 am,0,0.113,15.2,2021-09-26,00:48:55,2021-09-26 00:48:55
9/26/2021,01:03:55 am,0,0.115,15.2,2021-09-26,01:03:55,2021-09-26 01:03:55
9/26/2021,01:18:55 am,0,0.115,15.2,2021-09-26,01:18:55,2021-09-26 01:18:55
9/26/2021,01:33:55 am,0,0.115,15.1,2021-09-26,01:33:55,2021-09-26 01:33:55
9/26/2021,01:48:55 am,0,0.114,15.1,2021-09-26,01:48:55,2021-09-26 01:48:55
9/26/2021,02:03:55 am,0,0.115,15.1,2021-09-26,02:03:55,2021-09-26 02:03:55
9/26/2021,02:18:55 am,0,0.114,15.0,2021-09-26,02:18:55,2021-09-26 02:18:55
9/26/2021,02:33:55 am,0,0.114,15.0,2021-09-26,02:33:55,2021-09-26 02:33:55
9/26/2021,02:48:55 am,0,0.114,15.0,2021-09-26,02:48:55,2021-09-26 02:48:55
9/26/2021,03:03:55 am,0,0.114,14.9,2021-09-26,03:03:55,2021-09-26 03:03:55
9/26/2021,03:18:55 am,0,0.114,14.9,2021-09-26,03:18:55,2021-09-26 03:18:55
9/26/2021,03:33:55 am,0,0.115,14.8,2021-09-26,03:33:55,2021-09-26 03:33:55
9/26/2021,03:48:55 am,0,0.115,14.8,2021-09-26,03:48:55,2021-09-26 03:48:55
9/26/2021,04:03:55 am,0,0.114,14.7,2021-09-26,04:03:55,2021-09-26 04:03:55
9/26/2021,04:18:55 am,0,0.115,14.7,2021-09-26,04:18:55,2021-09-26 04:18:55
9/26/2021,04:33:55 am,0,0.115,14.7,2021-09-26,04:33:55,2021-09-26 04:33:55
9/26/2021,04:48:55 am,0,0.112,14.6,2021-09-26,04:48:55,2021-09-26 04:48:55
9/26/2021,05:03:55 am,0,0.112,14.6,2021-09-26,05:03:55,2021-09-26 05:03:55
9/26/2021,05:18:55 am,0,0.112,14.5,2021-09-26,05:18:55,2021-09-26 05:18:55
9/26/2021,05:33:55 am,0,0.112,14.5,2021-09-26,05:33:55,2021-09-26 05:33:55
9/26/2021,05:48:55 am,0,0.11,14.4,2021-09-26,05:48:55,2021-09-26 05:48:55
9/26/2021,06:03:55 am,0,0.113,14.4,2021-09-26,06:03:55,2021-09-26 06:03:55
9/26/2021,06:18:55 am,0,0.113,14.4,2021-09-26,06:18:55,2021-09-26 06:18:55
9/26/2021,06:33:55 am,0,0.113,14.3,2021-09-26,06:33:55,2021-09-26 06:33:55
9/26/2021,06:48:55 am,0,0.112,14.3,2021-09-26,06:48:55,2021-09-26 06:48:55
9/26/2021,07:03:55 am,0,0.112,14.2,2021-09-26,07:03:55,2021-09-26 07:03:55
9/26/2021,07:18:55 am,0,0.112,14.2,2021-09-26,07:18:55,2021-09-26 07:18:55
9/26/2021,07:33:55 am,0,0.111,14.2,2021-09-26,07:33:55,2021-09-26 07:33:55
9/26/2021,07:48:55 am,0,0.111,14.1,2021-09-26,07:48:55,2021-09-26 07:48:55
9/26/2021,08:03:55 am,0,0.111,14.1,2021-09-26,08:03:55,2021-09-26 08:03:55
9/26/2021,08:18:55 am,0,0.113,14.1,2021-09-26,08:18:55,2021-09-26 08:18:55
9/26/2021,08:33:55 am,0,0.109,14.0,2021-09-26,08:33:55,2021-09-26 08:33:55
9/26/2021,08:48:55 am,0,0.11,14.0,2021-09-26,08:48:55,2021-09-26 08:48:55
9/26/2021,09:03:55 am,0,0.111,14.0,2021-09-26,09:03:55,2021-09-26 09:03:55
9/26/2021,09:18:55 am,0,0.11,14.0,2021-09-26,09:18:55,2021-09-26 09:18:55
9/26/2021,09:33:55 am,0,0.109,14.0,2021-09-26,09:33:55,2021-09-26 09:33:55
9/26/2021,09:48:55 am,0,0.107,14.0,2021-09-26,09:48:55,2021-09-26 09:48:55
9/26/2021,10:03:55 am,0,0.109,14.0,2021-09-26,10:03:55,2021-09-26 10:03:55
9/26/2021,10:18:55 am,0,0.107,14.0,2021-09-26,10:18:55,2021-09-26 10:18:55
9/26/2021,10:33:55 am,0,0.108,14.0,2021-09-26,10:33:55,2021-09-26 10:33:55
9/26/2021,10:48:55 am,0,0.108,14.0,2021-09-26,10:48:55,2021-09-26 10:48:55
9/26/2021,11:03:55 am,0,0.107,14.1,2021-09-26,11:03:55,2021-09-26 11:03:55
9/26/2021,11:18:55 am,0,0.109,14.1,2021-09-26,11:18:55,2021-09-26 11:18:55
9/26/2021,11:33:55 am,0,0.111,14.1,2021-09-26,11:33:55,2021-09-26 11:33:55
9/26/2021,11:48:55 am,0,0.108,14.2,2021-09-26,11:48:55,2021-09-26 11:48:55
9/26/2021,12:03:55 pm,0,0.109,14.2,2021-09-26,12:03:55,2021-09-26 12:03:55
9/26/2021,12:18:55 pm,0,0.11,14.2,2021-09-26,12:18:55,2021-09-26 12:18:55
9/26/2021,12:33:55 pm,0,0.109,14.3,2021-09-26,12:33:55,2021-09-26 12:33:55
9/26/2021,12:48:55 pm,0,0.108,14.3,2021-09-26,12:48:55,2021-09-26 12:48:55
9/26/2021,01:03:55 pm,0,0.111,14.4,2021-09-26,13:03:55,2021-09-26 13:03:55
9/26/2021,01:18:55 pm,0,0.109,14.4,2021-09-26,13:18:55,2021-09-26 13:18:55
9/26/2021,01:33:55 pm,0,0.11,14.5,2021-09-26,13:33:55,2021-09-26 13:33:55
9/26/2021,01:48:55 pm,0,0.108,14.5,2021-09-26,13:48:55,2021-09-26 13:48:55
9/26/2021,02:03:55 pm,0,0.11,14.6,2021-09-26,14:03:55,2021-09-26 14:03:55
