Date,Time,ms,LEVEL (m),TEMPERATURE (degC),Date_P,Time_P,Date_Time
2021/08/17,00:45:00,0.0,10.26,18.3,2021-08-17,00:45:00,2021-08-17 00:45:00
2021/08/17,01:00:00,0.0,10.26,18.3,2021-08-17,01:00:00,2021-08-17 01:00:00
2021/08/17,01:15:00,0.0,10.257,18.3,2021-08-17,01:15:00,2021-08-17 01:15:00
2021/08/17,01:30:00,0.0,10.257,18.3,2021-08-17,01:30:00,2021-08-17 01:30:00
2021/08/17,01:45:00,0.0,10.257,18.3,2021-08-17,01:45:00,2021-08-17 01:45:00
2021/08/17,02:00:00,0.0,10.257,18.3,2021-08-17,02:00:00,2021-08-17 02:00:00
2021/08/17,02:15:00,0.0,10.257,18.3,2021-08-17,02:15:00,2021-08-17 02:15:00
2021/08/17,02:30:00,0.0,10.254,18.2,2021-08-17,02:30:00,2021-08-17 02:30:00
2021/08/17,02:45:00,0.0,10.254,18.2,2021-08-17,02:45:00,2021-08-17 02:45:00
2021/08/17,03:00:00,0.0,10.254,18.2,2021-08-17,03:00:00,2021-08-17 03:00:00
2021/08/17,03:15:00,0.0,10.254,18.2,2021-08-17,03:15:00,2021-08-17 03:15:00
2021/08/17,03:30:00,0.0,10.251,18.2,2021-08-17,03:30:00,2021-08-17 03:30:00
2021/08/17,03:45:00,0.0,10.251,18.2,2021-08-17,03:45:00,2021-08-17 03:45:00
2021/08/17,04:00:00,0.0,10.251,18.2,2021-08-17,04:00:00,2021-08-17 04:00:00
2021/08/17,04:15:00,0.0,10.251,18.2,2021-08-17,04:15:00,2021-08-17 04:15:00
2021/08/17,04:30:00,0.0,10.251,18.1,2021-08-17,04:30:00,2021-08-17 04:30:00
2021/08/17,04:45:00,0.0,10.251,18.1,2021-08-17,04:45:00,2021-08-17 04:45:00
2021/08/17,05:00:00,0.0,10.251,18.1,2021-08-17,05:00:00,2021-08-17 05:00:00
2021/08/17,05:15:00,0.0,10.251,18.1,2021-08-17,05:15:00,2021-08-17 05:15:00
2021/08/17,05:30:00,0.0,10.254,18.1,2021-08-17,05:30:00,2021-08-17 05:30:00
2021/08/17,05:45:00,0.0,10.254,18.1,2021-08-17,05:45:00,2021-08-17 05:45:00
2021/08/17,06:00:00,0.0,10.254,18.1,2021-08-17,06:00:00,2021-08-17 06:00:00
2021/08/17,06:15:00,0.0,10.251,18.0,2021-08-17,06:15:00,2021-08-17 06:15:00
2021/08/17,06:30:00,0.0,10.254,18.0,2021-08-17,06:30:00,2021-08-17 06:30:00
2021/08/17,06:45:00,0.0,10.257,18.0,2021-08-17,06:45:00,2021-08-17 06:45:00
2021/08/17,07:00:00,0.0,10.257,18.0,2021-08-17,07:00:00,2021-08-17 07:00:00
2021/08/17,07:15:00,0.0,10.257,18.0,2021-08-17,07:15:00,2021-08-17 07:15:00
2021/08/17,07:30:00,0.0,10.257,18.0,2021-08-17,07:30:00,2021-08-17 07:30:00
2021/08/17,07:45:00,0.0,10.26,18.0,2021-08-17,07:45:00,2021-08-17 07:45:00
2021/08/17,08:00:00,0.0,10.257,17.9,2021-08-17,08:00:00,2021-08-17 08:00:00
2021/08/17,08:15:00,0.0,10.26,17.9,2021-08-17,08:15:00,2021-08-17 08:15:00
2021/08/17,08:30:00,0.0,10.26,17.9,2021-08-17,08:30:00,2021-08-17 08:30:00
2021/08/17,08:45:00,0.0,10.263,17.9,2021-08-17,08:45:00,2021-08-17 08:45:00
2021/08/17,09:00:00,0.0,10.263,17.9,2021-08-17,09:00:00,2021-08-17 09:00:00
2021/08/17,09:15:00,0.0,10.263,17.9,2021-08-17,09:15:00,2021-08-17 09:15:00
2021/08/17,09:30:00,0.0,10.266,17.9,2021-08-17,09:30:00,2021-08-17 09:30:00
2021/08/17,09:45:00,0.0,10.266,17.9,2021-08-17,09:45:00,2021-08-17 09:45:00
2021/08/17,10:00:00,0.0,10.266,17.9,2021-08-17,10:00:00,2021-08-17 10:00:00
2021/08/17,10:15:00,0.0,10.266,17.9,2021-08-17,10:15:00,2021-08-17 10:15:00
2021/08/17,10:30:00,0.0,10.266,17.9,2021-08-17,10:30:00,2021-08-17 10:30:00
2021/08/17,10:45:00,0.0,10.266,17.9,2021-08-17,10:45:00,2021-08-17 10:45:00
2021/08/17,11:00:00,0.0,10.266,17.9,2021-08-17,11:00:00,2021-08-17 11:00:00
2021/08/17,11:15:00,0.0,10.266,17.9,2021-08-17,11:15:00,2021-08-17 11:15:00
2021/08/17,11:30:00,0.0,10.266,17.9,2021-08-17,11:30:00,2021-08-17 11:30:00
2021/08/17,11:45:00,0.0,10.263,17.9,2021-08-17,11:45:00,2021-08-17 11:45:00
2021/08/17,12:00:00,0.0,10.263,17.9,2021-08-17,12:00:00,2021-08-17 12:00:00
2021/08/17,12:15:00,0.0,10.26,17.9,2021-08-17,12:15:00,2021-08-17 12:15:00
2021/08/17,12:30:00,0.0,10.26,17.9,2021-08-17,12:30:00,2021-08-17 12:30:00
2021/08/17,12:45:00,0.0,10.26,17.9,2021-08-17,12:45:00,2021-08-17 12:45:00
2021/08/17,13:00:00,0.0,10.26,18.0,2021-08-17,13:00:00,2021-08-17 13:00:00
2021/08/17,13:15:00,0.0,10.257,18.0,2021-08-17,13:15:00,2021-08-17 13:15:00
2021/08/17,13:30:00,0.0,10.26,18.0,2021-08-17,13:30:00,2021-08-17 13:30:00
2021/08/17,13:45:00,0.0,10.257,18.0,2021-08-17,13:45:00,2021-08-17 13:45:00
2021/08/17,14:00:00,0.0,10.257,18.1,2021-08-17,14:00:00,2021-08-17 14:00:00
2021/08/17,14:15:00,0.0,10.257,18.1,2021-08-17,14:15:00,2021-08-17 14:15:00
2021/08/17,14:30:00,0.0,10.254,18.1,2021-08-17,14:30:00,2021-08-17 14:30:00
2021/08/17,14:45:00,0.0,10.254,18.1,2021-08-17,14:45:00,2021-08-17 14:45:00
2021/08/17,15:00:00,0.0,10.254,18.2,2021-08-17,15:00:00,2021-08-17 15:00:00
2021/08/17,15:15:00,0.0,10.254,18.2,2021-08-17,15:15:00,2021-08-17 15:15:00
2021/08/17,15:30:00,0.0,10.248,18.2,2021-08-17,15:30:00,2021-08-17 15:30:00
2021/08/17,15:45:00,0.0,10.248,18.2,2021-08-17,15:45:00,2021-08-17 15:45:00
2021/08/17,16:00:00,0.0,10.245,18.3,2021-08-17,16:00:00,2021-08-17 16:00:00
2021/08/17,16:15:00,0.0,10.245,18.3,2021-08-17,16:15:00,2021-08-17 16:15:00
2021/08/17,16:30:00,0.0,10.245,18.3,2021-08-17,16:30:00,2021-08-17 16:30:00
2021/08/17,16:45:00,0.0,10.242,18.4,2021-08-17,16:45:00,2021-08-17 16:45:00
2021/08/17,17:00:00,0.0,10.242,18.4,2021-08-17,17:00:00,2021-08-17 17:00:00
2021/08/17,17:15:00,0.0,10.242,18.4,2021-08-17,17:15:00,2021-08-17 17:15:00
2021/08/17,17:30:00,0.0,10.239,18.4,2021-08-17,17:30:00,2021-08-17 17:30:00
2021/08/17,17:45:00,0.0,10.239,18.5,2021-08-17,17:45:00,2021-08-17 17:45:00
2021/08/17,18:00:00,0.0,10.239,18.5,2021-08-17,18:00:00,2021-08-17 18:00:00
2021/08/17,18:15:00,0.0,10.236,18.5,2021-08-17,18:15:00,2021-08-17 18:15:00
2021/08/17,18:30:00,0.0,10.233,18.5,2021-08-17,18:30:00,2021-08-17 18:30:00
2021/08/17,18:45:00,0.0,10.236,18.6,2021-08-17,18:45:00,2021-08-17 18:45:00
2021/08/17,19:00:00,0.0,10.236,18.6,2021-08-17,19:00:00,2021-08-17 19:00:00
2021/08/17,19:15:00,0.0,10.233,18.6,2021-08-17,19:15:00,2021-08-17 19:15:00
2021/08/17,19:30:00,0.0,10.236,18.7,2021-08-17,19:30:00,2021-08-17 19:30:00
2021/08/17,19:45:00,0.0,10.236,18.7,2021-08-17,19:45:00,2021-08-17 19:45:00
2021/08/17,20:00:00,0.0,10.236,18.7,2021-08-17,20:00:00,2021-08-17 20:00:00
2021/08/17,20:15:00,0.0,10.236,18.7,2021-08-17,20:15:00,2021-08-17 20:15:00
2021/08/17,20:30:00,0.0,10.239,18.7,2021-08-17,20:30:00,2021-08-17 20:30:00
2021/08/17,20:45:00,0.0,10.239,18.7,2021-08-17,20:45:00,2021-08-17 20:45:00
2021/08/17,21:00:00,0.0,10.242,18.8,2021-08-17,21:00:00,2021-08-17 21:00:00
2021/08/17,21:15:00,0.0,10.242,18.8,2021-08-17,21:15:00,2021-08-17 21:15:00
2021/08/17,21:30:00,0.0,10.242,18.8,2021-08-17,21:30:00,2021-08-17 21:30:00
2021/08/17,21:45:00,0.0,10.245,18.8,2021-08-17,21:45:00,2021-08-17 21:45:00
2021/08/17,22:00:00,0.0,10.245,18.8,2021-08-17,22:00:00,2021-08-17 22:00:00
2021/08/17,22:15:00,0.0,10.245,18.8,2021-08-17,22:15:00,2021-08-17 22:15:00
2021/08/17,22:30:00,0.0,10.245,18.8,2021-08-17,22:30:00,2021-08-17 22:30:00
2021/08/17,22:45:00,0.0,10.248,18.8,2021-08-17,22:45:00,2021-08-17 22:45:00
2021/08/17,23:00:00,0.0,10.251,18.8,2021-08-17,23:00:00,2021-08-17 23:00:00
2021/08/17,23:15:00,0.0,10.248,18.8,2021-08-17,23:15:00,2021-08-17 23:15:00
2021/08/17,23:30:00,0.0,10.248,18.8,2021-08-17,23:30:00,2021-08-17 23:30:00
2021/08/17,23:45:00,0.0,10.251,18.8,2021-08-17,23:45:00,2021-08-17 23:45:00
2021/08/18,00:00:00,0.0,10.251,18.8,2021-08-18,00:00:00,2021-08-18 00:00:00
2021/08/18,00:15:00,0.0,10.251,18.8,2021-08-18,00:15:00,2021-08-18 00:15:00
2021/08/18,00:30:00,0.0,10.251,18.8,2021-08-18,00:30:00,2021-08-18 00:30:00
2021/08/18,00:45:00,0.0,10.251,18.8,2021-08-18,00:45:00,2021-08-18 00:45:00
2021/08/18,01:00:00,0.0,10.254,18.8,2021-08-18,01:00:00,2021-08-18 01:00:00
2021/08/18,01:15:00,0.0,10.251,18.7,2021-08-18,01:15:00,2021-08-18 01:15:00
2021/08/18,01:30:00,0.0,10.251,18.7,2021-08-18,01:30:00,2021-08-18 01:30:00
2021/08/18,01:45:00,0.0,10.251,18.7,2021-08-18,01:45:00,2021-08-18 01:45:00
2021/08/18,02:00:00,0.0,10.251,18.7,2021-08-18,02:00:00,2021-08-18 02:00:00
2021/08/18,02:15:00,0.0,10.251,18.7,2021-08-18,02:15:00,2021-08-18 02:15:00
2021/08/18,02:30:00,0.0,10.251,18.7,2021-08-18,02:30:00,2021-08-18 02:30:00
2021/08/18,02:45:00,0.0,10.251,18.7,2021-08-18,02:45:00,2021-08-18 02:45:00
2021/08/18,03:00:00,0.0,10.248,18.7,2021-08-18,03:00:00,2021-08-18 03:00:00
2021/08/18,03:15:00,0.0,10.251,18.7,2021-08-18,03:15:00,2021-08-18 03:15:00
2021/08/18,03:30:00,0.0,10.248,18.7,2021-08-18,03:30:00,2021-08-18 03:30:00
2021/08/18,03:45:00,0.0,10.248,18.6,2021-08-18,03:45:00,2021-08-18 03:45:00
2021/08/18,04:00:00,0.0,10.251,18.6,2021-08-18,04:00:00,2021-08-18 04:00:00
2021/08/18,04:15:00,0.0,10.251,18.6,2021-08-18,04:15:00,2021-08-18 04:15:00
2021/08/18,04:30:00,0.0,10.254,18.6,2021-08-18,04:30:00,2021-08-18 04:30:00
2021/08/18,04:45:00,0.0,10.254,18.6,2021-08-18,04:45:00,2021-08-18 04:45:00
2021/08/18,05:00:00,0.0,10.254,18.6,2021-08-18,05:00:00,2021-08-18 05:00:00
2021/08/18,05:15:00,0.0,10.254,18.6,2021-08-18,05:15:00,2021-08-18 05:15:00
2021/08/18,05:30:00,0.0,10.254,18.6,2021-08-18,05:30:00,2021-08-18 05:30:00
2021/08/18,05:45:00,0.0,10.257,18.5,2021-08-18,05:45:00,2021-08-18 05:45:00
2021/08/18,06:00:00,0.0,10.257,18.5,2021-08-18,06:00:00,2021-08-18 06:00:00
2021/08/18,06:15:00,0.0,10.26,18.5,2021-08-18,06:15:00,2021-08-18 06:15:00
2021/08/18,06:30:00,0.0,10.26,18.5,2021-08-18,06:30:00,2021-08-18 06:30:00
2021/08/18,06:45:00,0.0,10.26,18.5,2021-08-18,06:45:00,2021-08-18 06:45:00
2021/08/18,07:00:00,0.0,10.263,18.5,2021-08-18,07:00:00,2021-08-18 07:00:00
2021/08/18,07:15:00,0.0,10.266,18.5,2021-08-18,07:15:00,2021-08-18 07:15:00
2021/08/18,07:30:00,0.0,10.266,18.5,2021-08-18,07:30:00,2021-08-18 07:30:00
2021/08/18,07:45:00,0.0,10.269,18.5,2021-08-18,07:45:00,2021-08-18 07:45:00
2021/08/18,08:00:00,0.0,10.269,18.4,2021-08-18,08:00:00,2021-08-18 08:00:00
2021/08/18,08:15:00,0.0,10.269,18.4,2021-08-18,08:15:00,2021-08-18 08:15:00
2021/08/18,08:30:00,0.0,10.269,18.4,2021-08-18,08:30:00,2021-08-18 08:30:00
2021/08/18,08:45:00,0.0,10.272,18.4,2021-08-18,08:45:00,2021-08-18 08:45:00
2021/08/18,09:00:00,0.0,10.272,18.4,2021-08-18,09:00:00,2021-08-18 09:00:00
2021/08/18,09:15:00,0.0,10.272,18.4,2021-08-18,09:15:00,2021-08-18 09:15:00
2021/08/18,09:30:00,0.0,10.272,18.4,2021-08-18,09:30:00,2021-08-18 09:30:00
2021/08/18,09:45:00,0.0,10.275,18.4,2021-08-18,09:45:00,2021-08-18 09:45:00
2021/08/18,10:00:00,0.0,10.275,18.4,2021-08-18,10:00:00,2021-08-18 10:00:00
2021/08/18,10:15:00,0.0,10.275,18.4,2021-08-18,10:15:00,2021-08-18 10:15:00
2021/08/18,10:30:00,0.0,10.275,18.4,2021-08-18,10:30:00,2021-08-18 10:30:00
2021/08/18,10:45:00,0.0,10.278,18.4,2021-08-18,10:45:00,2021-08-18 10:45:00
2021/08/18,11:00:00,0.0,10.278,18.4,2021-08-18,11:00:00,2021-08-18 11:00:00
2021/08/18,11:15:00,0.0,10.278,18.4,2021-08-18,11:15:00,2021-08-18 11:15:00
2021/08/18,11:30:00,0.0,10.275,18.4,2021-08-18,11:30:00,2021-08-18 11:30:00
2021/08/18,11:45:00,0.0,10.275,18.4,2021-08-18,11:45:00,2021-08-18 11:45:00
2021/08/18,12:00:00,0.0,10.275,18.4,2021-08-18,12:00:00,2021-08-18 12:00:00
2021/08/18,12:15:00,0.0,10.275,18.4,2021-08-18,12:15:00,2021-08-18 12:15:00
2021/08/18,12:30:00,0.0,10.275,18.4,2021-08-18,12:30:00,2021-08-18 12:30:00
2021/08/18,12:45:00,0.0,10.275,18.5,2021-08-18,12:45:00,2021-08-18 12:45:00
2021/08/18,13:00:00,0.0,10.275,18.5,2021-08-18,13:00:00,2021-08-18 13:00:00
2021/08/18,13:15:00,0.0,10.278,18.5,2021-08-18,13:15:00,2021-08-18 13:15:00
2021/08/18,13:30:00,0.0,10.278,18.5,2021-08-18,13:30:00,2021-08-18 13:30:00
2021/08/18,13:45:00,0.0,10.275,18.5,2021-08-18,13:45:00,2021-08-18 13:45:00
2021/08/18,14:00:00,0.0,10.275,18.6,2021-08-18,14:00:00,2021-08-18 14:00:00
2021/08/18,14:15:00,0.0,10.275,18.6,2021-08-18,14:15:00,2021-08-18 14:15:00
2021/08/18,14:30:00,0.0,10.275,18.6,2021-08-18,14:30:00,2021-08-18 14:30:00
2021/08/18,14:45:00,0.0,10.272,18.6,2021-08-18,14:45:00,2021-08-18 14:45:00
2021/08/18,15:00:00,0.0,10.272,18.6,2021-08-18,15:00:00,2021-08-18 15:00:00
2021/08/18,15:15:00,0.0,10.272,18.7,2021-08-18,15:15:00,2021-08-18 15:15:00
2021/08/18,15:30:00,0.0,10.269,18.7,2021-08-18,15:30:00,2021-08-18 15:30:00
2021/08/18,15:45:00,0.0,10.266,18.7,2021-08-18,15:45:00,2021-08-18 15:45:00
2021/08/18,16:00:00,0.0,10.266,18.8,2021-08-18,16:00:00,2021-08-18 16:00:00
2021/08/18,16:15:00,0.0,10.266,18.8,2021-08-18,16:15:00,2021-08-18 16:15:00
2021/08/18,16:30:00,0.0,10.263,18.8,2021-08-18,16:30:00,2021-08-18 16:30:00
2021/08/18,16:45:00,0.0,10.263,18.8,2021-08-18,16:45:00,2021-08-18 16:45:00
2021/08/18,17:00:00,0.0,10.26,18.9,2021-08-18,17:00:00,2021-08-18 17:00:00
2021/08/18,17:15:00,0.0,10.26,18.9,2021-08-18,17:15:00,2021-08-18 17:15:00
2021/08/18,17:30:00,0.0,10.26,18.9,2021-08-18,17:30:00,2021-08-18 17:30:00
2021/08/18,17:45:00,0.0,10.26,19.0,2021-08-18,17:45:00,2021-08-18 17:45:00
2021/08/18,18:00:00,0.0,10.26,19.0,2021-08-18,18:00:00,2021-08-18 18:00:00
2021/08/18,18:15:00,0.0,10.26,19.0,2021-08-18,18:15:00,2021-08-18 18:15:00
2021/08/18,18:30:00,0.0,10.26,19.1,2021-08-18,18:30:00,2021-08-18 18:30:00
2021/08/18,18:45:00,0.0,10.263,19.1,2021-08-18,18:45:00,2021-08-18 18:45:00
2021/08/18,19:00:00,0.0,10.263,19.1,2021-08-18,19:00:00,2021-08-18 19:00:00
2021/08/18,19:15:00,0.0,10.263,19.1,2021-08-18,19:15:00,2021-08-18 19:15:00
2021/08/18,19:30:00,0.0,10.266,19.2,2021-08-18,19:30:00,2021-08-18 19:30:00
2021/08/18,19:45:00,0.0,10.263,19.2,2021-08-18,19:45:00,2021-08-18 19:45:00
2021/08/18,20:00:00,0.0,10.266,19.2,2021-08-18,20:00:00,2021-08-18 20:00:00
2021/08/18,20:15:00,0.0,10.266,19.2,2021-08-18,20:15:00,2021-08-18 20:15:00
2021/08/18,20:30:00,0.0,10.269,19.2,2021-08-18,20:30:00,2021-08-18 20:30:00
2021/08/18,20:45:00,0.0,10.269,19.2,2021-08-18,20:45:00,2021-08-18 20:45:00
2021/08/18,21:00:00,0.0,10.269,19.3,2021-08-18,21:00:00,2021-08-18 21:00:00
2021/08/18,21:15:00,0.0,10.272,19.3,2021-08-18,21:15:00,2021-08-18 21:15:00
2021/08/18,21:30:00,0.0,10.272,19.3,2021-08-18,21:30:00,2021-08-18 21:30:00
2021/08/18,21:45:00,0.0,10.275,19.3,2021-08-18,21:45:00,2021-08-18 21:45:00
2021/08/18,22:00:00,0.0,10.275,19.3,2021-08-18,22:00:00,2021-08-18 22:00:00
2021/08/18,22:15:00,0.0,10.275,19.3,2021-08-18,22:15:00,2021-08-18 22:15:00
2021/08/18,22:30:00,0.0,10.275,19.3,2021-08-18,22:30:00,2021-08-18 22:30:00
2021/08/18,22:45:00,0.0,10.275,19.3,2021-08-18,22:45:00,2021-08-18 22:45:00
2021/08/18,23:00:00,0.0,10.278,19.3,2021-08-18,23:00:00,2021-08-18 23:00:00
2021/08/18,23:15:00,0.0,10.278,19.3,2021-08-18,23:15:00,2021-08-18 23:15:00
2021/08/18,23:30:00,0.0,10.278,19.3,2021-08-18,23:30:00,2021-08-18 23:30:00
2021/08/18,23:45:00,0.0,10.275,19.2,2021-08-18,23:45:00,2021-08-18 23:45:00
2021/08/19,00:00:00,0.0,10.275,19.2,2021-08-19,00:00:00,2021-08-19 00:00:00
2021/08/19,00:15:00,0.0,10.275,19.2,2021-08-19,00:15:00,2021-08-19 00:15:00
2021/08/19,00:30:00,0.0,10.275,19.2,2021-08-19,00:30:00,2021-08-19 00:30:00
2021/08/19,00:45:00,0.0,10.275,19.2,2021-08-19,00:45:00,2021-08-19 00:45:00
2021/08/19,01:00:00,0.0,10.272,19.2,2021-08-19,01:00:00,2021-08-19 01:00:00
2021/08/19,01:15:00,0.0,10.275,19.2,2021-08-19,01:15:00,2021-08-19 01:15:00
2021/08/19,01:30:00,0.0,10.275,19.2,2021-08-19,01:30:00,2021-08-19 01:30:00
2021/08/19,01:45:00,0.0,10.272,19.1,2021-08-19,01:45:00,2021-08-19 01:45:00
2021/08/19,02:00:00,0.0,10.272,19.1,2021-08-19,02:00:00,2021-08-19 02:00:00
2021/08/19,02:15:00,0.0,10.272,19.1,2021-08-19,02:15:00,2021-08-19 02:15:00
2021/08/19,02:30:00,0.0,10.272,19.1,2021-08-19,02:30:00,2021-08-19 02:30:00
2021/08/19,02:45:00,0.0,10.272,19.1,2021-08-19,02:45:00,2021-08-19 02:45:00
2021/08/19,03:00:00,0.0,10.272,19.1,2021-08-19,03:00:00,2021-08-19 03:00:00
2021/08/19,03:15:00,0.0,10.272,19.1,2021-08-19,03:15:00,2021-08-19 03:15:00
2021/08/19,03:30:00,0.0,10.272,19.0,2021-08-19,03:30:00,2021-08-19 03:30:00
2021/08/19,03:45:00,0.0,10.269,19.0,2021-08-19,03:45:00,2021-08-19 03:45:00
2021/08/19,04:00:00,0.0,10.269,19.0,2021-08-19,04:00:00,2021-08-19 04:00:00
2021/08/19,04:15:00,0.0,10.269,19.0,2021-08-19,04:15:00,2021-08-19 04:15:00
2021/08/19,04:30:00,0.0,10.269,19.0,2021-08-19,04:30:00,2021-08-19 04:30:00
2021/08/19,04:45:00,0.0,10.269,19.0,2021-08-19,04:45:00,2021-08-19 04:45:00
2021/08/19,05:00:00,0.0,10.269,18.9,2021-08-19,05:00:00,2021-08-19 05:00:00
2021/08/19,05:15:00,0.0,10.269,18.9,2021-08-19,05:15:00,2021-08-19 05:15:00
2021/08/19,05:30:00,0.0,10.269,18.9,2021-08-19,05:30:00,2021-08-19 05:30:00
2021/08/19,05:45:00,0.0,10.269,18.9,2021-08-19,05:45:00,2021-08-19 05:45:00
2021/08/19,06:00:00,0.0,10.269,18.9,2021-08-19,06:00:00,2021-08-19 06:00:00
2021/08/19,06:15:00,0.0,10.269,18.9,2021-08-19,06:15:00,2021-08-19 06:15:00
2021/08/19,06:30:00,0.0,10.269,18.8,2021-08-19,06:30:00,2021-08-19 06:30:00
2021/08/19,06:45:00,0.0,10.272,18.8,2021-08-19,06:45:00,2021-08-19 06:45:00
2021/08/19,07:00:00,0.0,10.272,18.8,2021-08-19,07:00:00,2021-08-19 07:00:00
2021/08/19,07:15:00,0.0,10.272,18.8,2021-08-19,07:15:00,2021-08-19 07:15:00
2021/08/19,07:30:00,0.0,10.272,18.8,2021-08-19,07:30:00,2021-08-19 07:30:00
2021/08/19,07:45:00,0.0,10.272,18.8,2021-08-19,07:45:00,2021-08-19 07:45:00
2021/08/19,08:00:00,0.0,10.272,18.7,2021-08-19,08:00:00,2021-08-19 08:00:00
2021/08/19,08:15:00,0.0,10.272,18.7,2021-08-19,08:15:00,2021-08-19 08:15:00
2021/08/19,08:30:00,0.0,10.275,18.7,2021-08-19,08:30:00,2021-08-19 08:30:00
2021/08/19,08:45:00,0.0,10.275,18.7,2021-08-19,08:45:00,2021-08-19 08:45:00
2021/08/19,09:00:00,0.0,10.275,18.7,2021-08-19,09:00:00,2021-08-19 09:00:00
2021/08/19,09:15:00,0.0,10.275,18.7,2021-08-19,09:15:00,2021-08-19 09:15:00
2021/08/19,09:30:00,0.0,10.272,18.6,2021-08-19,09:30:00,2021-08-19 09:30:00
2021/08/19,09:45:00,0.0,10.272,18.7,2021-08-19,09:45:00,2021-08-19 09:45:00
2021/08/19,10:00:00,0.0,10.269,18.7,2021-08-19,10:00:00,2021-08-19 10:00:00
2021/08/19,10:15:00,0.0,10.269,18.6,2021-08-19,10:15:00,2021-08-19 10:15:00
2021/08/19,10:30:00,0.0,10.269,18.6,2021-08-19,10:30:00,2021-08-19 10:30:00
2021/08/19,10:45:00,0.0,10.269,18.6,2021-08-19,10:45:00,2021-08-19 10:45:00
2021/08/19,11:00:00,0.0,10.269,18.6,2021-08-19,11:00:00,2021-08-19 11:00:00
2021/08/19,11:15:00,0.0,10.269,18.6,2021-08-19,11:15:00,2021-08-19 11:15:00
2021/08/19,11:30:00,0.0,10.272,18.6,2021-08-19,11:30:00,2021-08-19 11:30:00
2021/08/19,11:45:00,0.0,10.272,18.6,2021-08-19,11:45:00,2021-08-19 11:45:00
