Date,Time,ms,LEVEL (m),TEMPERATURE (degC),Date_P,Time_P,Date_Time
9/24/2021,12:15:00 am,0,0.011000000000000001,14.5,2021-09-24,00:15:00,2021-09-24 00:15:00
9/24/2021,12:30:00 am,0,0.01,14.4,2021-09-24,00:30:00,2021-09-24 00:30:00
9/24/2021,12:45:00 am,0,0.008,14.3,2021-09-24,00:45:00,2021-09-24 00:45:00
9/24/2021,01:00:00 am,0,0.005,14.2,2021-09-24,01:00:00,2021-09-24 01:00:00
9/24/2021,01:15:00 am,0,0.004,14.2,2021-09-24,01:15:00,2021-09-24 01:15:00
9/24/2021,01:30:00 am,0,0.003,14.2,2021-09-24,01:30:00,2021-09-24 01:30:00
9/24/2021,01:45:00 am,0,0.003,14.1,2021-09-24,01:45:00,2021-09-24 01:45:00
9/24/2021,02:00:00 am,0,-0.001,14.1,2021-09-24,02:00:00,2021-09-24 02:00:00
9/24/2021,02:15:00 am,0,-0.002,14.1,2021-09-24,02:15:00,2021-09-24 02:15:00
9/24/2021,02:30:00 am,0,-0.003,14.0,2021-09-24,02:30:00,2021-09-24 02:30:00
9/24/2021,02:45:00 am,0,-0.006,13.9,2021-09-24,02:45:00,2021-09-24 02:45:00
9/24/2021,03:00:00 am,0,-0.006,13.9,2021-09-24,03:00:00,2021-09-24 03:00:00
9/24/2021,03:15:00 am,0,-0.006,13.8,2021-09-24,03:15:00,2021-09-24 03:15:00
9/24/2021,03:30:00 am,0,-0.01,13.8,2021-09-24,03:30:00,2021-09-24 03:30:00
9/24/2021,03:45:00 am,0,-0.011000000000000001,13.8,2021-09-24,03:45:00,2021-09-24 03:45:00
9/24/2021,04:00:00 am,0,-0.012,13.7,2021-09-24,04:00:00,2021-09-24 04:00:00
9/24/2021,04:15:00 am,0,-0.013999999999999999,13.7,2021-09-24,04:15:00,2021-09-24 04:15:00
9/24/2021,04:30:00 am,0,-0.016,13.6,2021-09-24,04:30:00,2021-09-24 04:30:00
9/24/2021,04:45:00 am,0,-0.013999999999999999,13.6,2021-09-24,04:45:00,2021-09-24 04:45:00
9/24/2021,05:00:00 am,0,-0.018000000000000002,13.6,2021-09-24,05:00:00,2021-09-24 05:00:00
9/24/2021,05:15:00 am,0,-0.019,13.6,2021-09-24,05:15:00,2021-09-24 05:15:00
9/24/2021,05:30:00 am,0,-0.018000000000000002,13.5,2021-09-24,05:30:00,2021-09-24 05:30:00
9/24/2021,05:45:00 am,0,-0.021,13.5,2021-09-24,05:45:00,2021-09-24 05:45:00
9/24/2021,06:00:00 am,0,-0.023,13.4,2021-09-24,06:00:00,2021-09-24 06:00:00
9/24/2021,06:15:00 am,0,-0.025,13.4,2021-09-24,06:15:00,2021-09-24 06:15:00
9/24/2021,06:30:00 am,0,-0.025,13.4,2021-09-24,06:30:00,2021-09-24 06:30:00
9/24/2021,06:45:00 am,0,-0.027000000000000003,13.3,2021-09-24,06:45:00,2021-09-24 06:45:00
9/24/2021,07:00:00 am,0,-0.025,13.3,2021-09-24,07:00:00,2021-09-24 07:00:00
9/24/2021,07:15:00 am,0,-0.025,13.3,2021-09-24,07:15:00,2021-09-24 07:15:00
9/24/2021,07:30:00 am,0,-0.028999999999999998,13.2,2021-09-24,07:30:00,2021-09-24 07:30:00
9/24/2021,07:45:00 am,0,-0.03,13.2,2021-09-24,07:45:00,2021-09-24 07:45:00
9/24/2021,08:00:00 am,0,-0.031,13.2,2021-09-24,08:00:00,2021-09-24 08:00:00
9/24/2021,08:15:00 am,0,-0.031,13.2,2021-09-24,08:15:00,2021-09-24 08:15:00
9/24/2021,08:30:00 am,0,-0.034,13.2,2021-09-24,08:30:00,2021-09-24 08:30:00
9/24/2021,08:45:00 am,0,-0.034,13.2,2021-09-24,08:45:00,2021-09-24 08:45:00
9/24/2021,09:00:00 am,0,-0.035,13.2,2021-09-24,09:00:00,2021-09-24 09:00:00
9/24/2021,09:15:00 am,0,-0.037000000000000005,13.3,2021-09-24,09:15:00,2021-09-24 09:15:00
9/24/2021,09:30:00 am,0,-0.037000000000000005,13.3,2021-09-24,09:30:00,2021-09-24 09:30:00
9/24/2021,09:45:00 am,0,-0.038,13.3,2021-09-24,09:45:00,2021-09-24 09:45:00
9/24/2021,10:00:00 am,0,-0.039,13.4,2021-09-24,10:00:00,2021-09-24 10:00:00
9/24/2021,10:15:00 am,0,-0.04,13.5,2021-09-24,10:15:00,2021-09-24 10:15:00
9/24/2021,10:30:00 am,0,-0.040999999999999995,13.5,2021-09-24,10:30:00,2021-09-24 10:30:00
9/24/2021,10:45:00 am,0,-0.042,13.6,2021-09-24,10:45:00,2021-09-24 10:45:00
9/24/2021,11:00:00 am,0,-0.040999999999999995,13.7,2021-09-24,11:00:00,2021-09-24 11:00:00
9/24/2021,11:15:00 am,0,-0.042,13.8,2021-09-24,11:15:00,2021-09-24 11:15:00
9/24/2021,11:30:00 am,0,-0.04,13.8,2021-09-24,11:30:00,2021-09-24 11:30:00
9/24/2021,11:45:00 am,0,-0.040999999999999995,13.9,2021-09-24,11:45:00,2021-09-24 11:45:00
9/24/2021,12:00:00 pm,0,-0.039,14.0,2021-09-24,12:00:00,2021-09-24 12:00:00
9/24/2021,12:15:00 pm,0,-0.04,14.0,2021-09-24,12:15:00,2021-09-24 12:15:00
9/24/2021,12:30:00 pm,0,-0.042,14.1,2021-09-24,12:30:00,2021-09-24 12:30:00
9/24/2021,12:45:00 pm,0,-0.040999999999999995,14.2,2021-09-24,12:45:00,2021-09-24 12:45:00
9/24/2021,01:00:00 pm,0,-0.043,14.2,2021-09-24,13:00:00,2021-09-24 13:00:00
9/24/2021,01:15:00 pm,0,-0.044000000000000004,14.3,2021-09-24,13:15:00,2021-09-24 13:15:00
9/24/2021,01:30:00 pm,0,-0.043,14.4,2021-09-24,13:30:00,2021-09-24 13:30:00
9/24/2021,01:45:00 pm,0,-0.045,14.5,2021-09-24,13:45:00,2021-09-24 13:45:00
9/24/2021,02:00:00 pm,0,-0.048,14.5,2021-09-24,14:00:00,2021-09-24 14:00:00
9/24/2021,02:15:00 pm,0,-0.043,14.6,2021-09-24,14:15:00,2021-09-24 14:15:00
9/24/2021,02:30:00 pm,0,-0.048,14.7,2021-09-24,14:30:00,2021-09-24 14:30:00
9/24/2021,02:45:00 pm,0,-0.048,14.7,2021-09-24,14:45:00,2021-09-24 14:45:00
9/24/2021,03:00:00 pm,0,-0.05,14.8,2021-09-24,15:00:00,2021-09-24 15:00:00
9/24/2021,03:15:00 pm,0,-0.046,14.9,2021-09-24,15:15:00,2021-09-24 15:15:00
9/24/2021,03:30:00 pm,0,-0.05,14.9,2021-09-24,15:30:00,2021-09-24 15:30:00
9/24/2021,03:45:00 pm,0,-0.05,15.0,2021-09-24,15:45:00,2021-09-24 15:45:00
9/24/2021,04:00:00 pm,0,-0.051,15.0,2021-09-24,16:00:00,2021-09-24 16:00:00
9/24/2021,04:15:00 pm,0,-0.048,15.1,2021-09-24,16:15:00,2021-09-24 16:15:00
9/24/2021,04:30:00 pm,0,-0.05,15.2,2021-09-24,16:30:00,2021-09-24 16:30:00
9/24/2021,04:45:00 pm,0,-0.05,15.2,2021-09-24,16:45:00,2021-09-24 16:45:00
9/24/2021,05:00:00 pm,0,-0.049,15.3,2021-09-24,17:00:00,2021-09-24 17:00:00
9/24/2021,05:15:00 pm,0,-0.052000000000000005,15.3,2021-09-24,17:15:00,2021-09-24 17:15:00
9/24/2021,05:30:00 pm,0,-0.051,15.4,2021-09-24,17:30:00,2021-09-24 17:30:00
9/24/2021,05:45:00 pm,0,-0.044000000000000004,15.4,2021-09-24,17:45:00,2021-09-24 17:45:00
9/24/2021,06:00:00 pm,0,-0.027999999999999997,15.5,2021-09-24,18:00:00,2021-09-24 18:00:00
9/24/2021,06:15:00 pm,0,-0.034,15.5,2021-09-24,18:15:00,2021-09-24 18:15:00
9/24/2021,06:30:00 pm,0,-0.034,15.6,2021-09-24,18:30:00,2021-09-24 18:30:00
9/24/2021,06:45:00 pm,0,0.006,15.6,2021-09-24,18:45:00,2021-09-24 18:45:00
9/24/2021,07:00:00 pm,0,0.006999999999999999,15.6,2021-09-24,19:00:00,2021-09-24 19:00:00
9/24/2021,07:15:00 pm,0,0.006,15.7,2021-09-24,19:15:00,2021-09-24 19:15:00
9/24/2021,07:30:00 pm,0,0.006,15.7,2021-09-24,19:30:00,2021-09-24 19:30:00
9/24/2021,07:45:00 pm,0,0.006999999999999999,15.7,2021-09-24,19:45:00,2021-09-24 19:45:00
9/24/2021,08:00:00 pm,0,0.009000000000000001,15.7,2021-09-24,20:00:00,2021-09-24 20:00:00
9/24/2021,08:15:00 pm,0,0.006,15.7,2021-09-24,20:15:00,2021-09-24 20:15:00
9/24/2021,08:30:00 pm,0,0.006,15.8,2021-09-24,20:30:00,2021-09-24 20:30:00
9/24/2021,08:45:00 pm,0,0.006999999999999999,15.8,2021-09-24,20:45:00,2021-09-24 20:45:00
9/24/2021,09:00:00 pm,0,0.005,15.8,2021-09-24,21:00:00,2021-09-24 21:00:00
9/24/2021,09:15:00 pm,0,0.006999999999999999,15.8,2021-09-24,21:15:00,2021-09-24 21:15:00
9/24/2021,09:30:00 pm,0,0.004,15.8,2021-09-24,21:30:00,2021-09-24 21:30:00
9/24/2021,09:45:00 pm,0,0.005,15.8,2021-09-24,21:45:00,2021-09-24 21:45:00
9/24/2021,10:00:00 pm,0,0.006,15.8,2021-09-24,22:00:00,2021-09-24 22:00:00
9/24/2021,10:15:00 pm,0,0.008,15.8,2021-09-24,22:15:00,2021-09-24 22:15:00
9/24/2021,10:30:00 pm,0,0.006999999999999999,15.8,2021-09-24,22:30:00,2021-09-24 22:30:00
9/24/2021,10:45:00 pm,0,0.006999999999999999,15.8,2021-09-24,22:45:00,2021-09-24 22:45:00
9/24/2021,11:00:00 pm,0,0.009000000000000001,15.8,2021-09-24,23:00:00,2021-09-24 23:00:00
9/24/2021,11:15:00 pm,0,0.006999999999999999,15.8,2021-09-24,23:15:00,2021-09-24 23:15:00
9/24/2021,11:30:00 pm,0,0.005,15.8,2021-09-24,23:30:00,2021-09-24 23:30:00
9/24/2021,11:45:00 pm,0,0.006,15.8,2021-09-24,23:45:00,2021-09-24 23:45:00
9/25/2021,12:00:00 am,0,0.006,15.8,2021-09-25,00:00:00,2021-09-25 00:00:00
9/25/2021,12:15:00 am,0,0.006,15.8,2021-09-25,00:15:00,2021-09-25 00:15:00
9/25/2021,12:30:00 am,0,0.004,15.8,2021-09-25,00:30:00,2021-09-25 00:30:00
9/25/2021,12:45:00 am,0,0.004,15.8,2021-09-25,00:45:00,2021-09-25 00:45:00
9/25/2021,01:00:00 am,0,0.002,15.8,2021-09-25,01:00:00,2021-09-25 01:00:00
9/25/2021,01:15:00 am,0,0.002,15.8,2021-09-25,01:15:00,2021-09-25 01:15:00
9/25/2021,01:30:00 am,0,0.002,15.8,2021-09-25,01:30:00,2021-09-25 01:30:00
9/25/2021,01:45:00 am,0,0.004,15.8,2021-09-25,01:45:00,2021-09-25 01:45:00
9/25/2021,02:00:00 am,0,0.003,15.8,2021-09-25,02:00:00,2021-09-25 02:00:00
9/25/2021,02:15:00 am,0,0.002,15.8,2021-09-25,02:15:00,2021-09-25 02:15:00
9/25/2021,02:30:00 am,0,0.004,15.8,2021-09-25,02:30:00,2021-09-25 02:30:00
9/25/2021,02:45:00 am,0,0.004,15.8,2021-09-25,02:45:00,2021-09-25 02:45:00
9/25/2021,03:00:00 am,0,0.006,15.8,2021-09-25,03:00:00,2021-09-25 03:00:00
9/25/2021,03:15:00 am,0,0.008,15.8,2021-09-25,03:15:00,2021-09-25 03:15:00
9/25/2021,03:30:00 am,0,0.006999999999999999,15.8,2021-09-25,03:30:00,2021-09-25 03:30:00
9/25/2021,03:45:00 am,0,0.013999999999999999,15.7,2021-09-25,03:45:00,2021-09-25 03:45:00
9/25/2021,04:00:00 am,0,0.054000000000000006,16.0,2021-09-25,04:00:00,2021-09-25 04:00:00
9/25/2021,04:15:00 am,0,0.086,16.0,2021-09-25,04:15:00,2021-09-25 04:15:00
9/25/2021,04:30:00 am,0,0.11900000000000001,16.0,2021-09-25,04:30:00,2021-09-25 04:30:00
9/25/2021,04:45:00 am,0,0.157,16.0,2021-09-25,04:45:00,2021-09-25 04:45:00
9/25/2021,05:00:00 am,0,0.16899999999999998,16.0,2021-09-25,05:00:00,2021-09-25 05:00:00
9/25/2021,05:15:00 am,0,0.174,15.9,2021-09-25,05:15:00,2021-09-25 05:15:00
9/25/2021,05:30:00 am,0,0.166,15.8,2021-09-25,05:30:00,2021-09-25 05:30:00
9/25/2021,05:45:00 am,0,0.175,15.8,2021-09-25,05:45:00,2021-09-25 05:45:00
9/25/2021,06:00:00 am,0,0.16899999999999998,15.7,2021-09-25,06:00:00,2021-09-25 06:00:00
9/25/2021,06:15:00 am,0,0.166,15.7,2021-09-25,06:15:00,2021-09-25 06:15:00
9/25/2021,06:30:00 am,0,0.17,15.7,2021-09-25,06:30:00,2021-09-25 06:30:00
9/25/2021,06:45:00 am,0,0.16399999999999998,15.6,2021-09-25,06:45:00,2021-09-25 06:45:00
9/25/2021,07:00:00 am,0,0.161,15.6,2021-09-25,07:00:00,2021-09-25 07:00:00
9/25/2021,07:15:00 am,0,0.156,15.6,2021-09-25,07:15:00,2021-09-25 07:15:00
9/25/2021,07:30:00 am,0,0.149,15.5,2021-09-25,07:30:00,2021-09-25 07:30:00
9/25/2021,07:45:00 am,0,0.14300000000000002,15.5,2021-09-25,07:45:00,2021-09-25 07:45:00
9/25/2021,08:00:00 am,0,0.136,15.5,2021-09-25,08:00:00,2021-09-25 08:00:00
9/25/2021,08:15:00 am,0,0.135,15.4,2021-09-25,08:15:00,2021-09-25 08:15:00
9/25/2021,08:30:00 am,0,0.13,15.4,2021-09-25,08:30:00,2021-09-25 08:30:00
9/25/2021,08:45:00 am,0,0.126,15.4,2021-09-25,08:45:00,2021-09-25 08:45:00
9/25/2021,09:00:00 am,0,0.122,15.4,2021-09-25,09:00:00,2021-09-25 09:00:00
9/25/2021,09:15:00 am,0,0.11800000000000001,15.3,2021-09-25,09:15:00,2021-09-25 09:15:00
9/25/2021,09:30:00 am,0,0.113,15.3,2021-09-25,09:30:00,2021-09-25 09:30:00
9/25/2021,09:45:00 am,0,0.111,15.3,2021-09-25,09:45:00,2021-09-25 09:45:00
9/25/2021,10:00:00 am,0,0.10800000000000001,15.3,2021-09-25,10:00:00,2021-09-25 10:00:00
9/25/2021,10:15:00 am,0,0.10400000000000001,15.2,2021-09-25,10:15:00,2021-09-25 10:15:00
9/25/2021,10:30:00 am,0,0.102,15.2,2021-09-25,10:30:00,2021-09-25 10:30:00
9/25/2021,10:45:00 am,0,0.098,15.2,2021-09-25,10:45:00,2021-09-25 10:45:00
9/25/2021,11:00:00 am,0,0.099,15.2,2021-09-25,11:00:00,2021-09-25 11:00:00
9/25/2021,11:15:00 am,0,0.096,15.2,2021-09-25,11:15:00,2021-09-25 11:15:00
9/25/2021,11:30:00 am,0,0.09699999999999999,15.2,2021-09-25,11:30:00,2021-09-25 11:30:00
9/25/2021,11:45:00 am,0,0.094,15.2,2021-09-25,11:45:00,2021-09-25 11:45:00
9/25/2021,12:00:00 pm,0,0.095,15.3,2021-09-25,12:00:00,2021-09-25 12:00:00
9/25/2021,12:15:00 pm,0,0.091,15.3,2021-09-25,12:15:00,2021-09-25 12:15:00
9/25/2021,12:30:00 pm,0,0.08900000000000001,15.3,2021-09-25,12:30:00,2021-09-25 12:30:00
9/25/2021,12:45:00 pm,0,0.08900000000000001,15.3,2021-09-25,12:45:00,2021-09-25 12:45:00
9/25/2021,01:00:00 pm,0,0.08800000000000001,15.3,2021-09-25,13:00:00,2021-09-25 13:00:00
9/25/2021,01:15:00 pm,0,0.085,15.3,2021-09-25,13:15:00,2021-09-25 13:15:00
9/25/2021,01:30:00 pm,0,0.085,15.4,2021-09-25,13:30:00,2021-09-25 13:30:00
9/25/2021,01:45:00 pm,0,0.085,15.4,2021-09-25,13:45:00,2021-09-25 13:45:00
9/25/2021,02:00:00 pm,0,0.083,15.4,2021-09-25,14:00:00,2021-09-25 14:00:00
9/25/2021,02:15:00 pm,0,0.084,15.4,2021-09-25,14:15:00,2021-09-25 14:15:00
9/25/2021,02:30:00 pm,0,0.08199999999999999,15.4,2021-09-25,14:30:00,2021-09-25 14:30:00
9/25/2021,02:45:00 pm,0,0.085,15.5,2021-09-25,14:45:00,2021-09-25 14:45:00
9/25/2021,03:00:00 pm,0,0.084,15.5,2021-09-25,15:00:00,2021-09-25 15:00:00
9/25/2021,03:15:00 pm,0,0.08199999999999999,15.5,2021-09-25,15:15:00,2021-09-25 15:15:00
9/25/2021,03:30:00 pm,0,0.08199999999999999,15.5,2021-09-25,15:30:00,2021-09-25 15:30:00
9/25/2021,03:45:00 pm,0,0.084,15.5,2021-09-25,15:45:00,2021-09-25 15:45:00
9/25/2021,04:00:00 pm,0,0.08199999999999999,15.6,2021-09-25,16:00:00,2021-09-25 16:00:00
9/25/2021,04:15:00 pm,0,0.084,15.6,2021-09-25,16:15:00,2021-09-25 16:15:00
9/25/2021,04:30:00 pm,0,0.083,15.6,2021-09-25,16:30:00,2021-09-25 16:30:00
9/25/2021,04:45:00 pm,0,0.078,15.6,2021-09-25,16:45:00,2021-09-25 16:45:00
9/25/2021,05:00:00 pm,0,0.076,15.6,2021-09-25,17:00:00,2021-09-25 17:00:00
9/25/2021,05:15:00 pm,0,0.077,15.7,2021-09-25,17:15:00,2021-09-25 17:15:00
9/25/2021,05:30:00 pm,0,0.075,15.7,2021-09-25,17:30:00,2021-09-25 17:30:00
9/25/2021,05:45:00 pm,0,0.076,15.7,2021-09-25,17:45:00,2021-09-25 17:45:00
9/25/2021,06:00:00 pm,0,0.076,15.7,2021-09-25,18:00:00,2021-09-25 18:00:00
9/25/2021,06:15:00 pm,0,0.07400000000000001,15.7,2021-09-25,18:15:00,2021-09-25 18:15:00
9/25/2021,06:30:00 pm,0,0.07400000000000001,15.7,2021-09-25,18:30:00,2021-09-25 18:30:00
9/25/2021,06:45:00 pm,0,0.071,15.7,2021-09-25,18:45:00,2021-09-25 18:45:00
9/25/2021,07:00:00 pm,0,0.07,15.7,2021-09-25,19:00:00,2021-09-25 19:00:00
9/25/2021,07:15:00 pm,0,0.069,15.7,2021-09-25,19:15:00,2021-09-25 19:15:00
9/25/2021,07:30:00 pm,0,0.069,15.7,2021-09-25,19:30:00,2021-09-25 19:30:00
9/25/2021,07:45:00 pm,0,0.07,15.7,2021-09-25,19:45:00,2021-09-25 19:45:00
9/25/2021,08:00:00 pm,0,0.066,15.7,2021-09-25,20:00:00,2021-09-25 20:00:00
9/25/2021,08:15:00 pm,0,0.066,15.7,2021-09-25,20:15:00,2021-09-25 20:15:00
9/25/2021,08:30:00 pm,0,0.064,15.7,2021-09-25,20:30:00,2021-09-25 20:30:00
9/25/2021,08:45:00 pm,0,0.062,15.7,2021-09-25,20:45:00,2021-09-25 20:45:00
9/25/2021,09:00:00 pm,0,0.061,15.7,2021-09-25,21:00:00,2021-09-25 21:00:00
9/25/2021,09:15:00 pm,0,0.06,15.7,2021-09-25,21:15:00,2021-09-25 21:15:00
9/25/2021,09:30:00 pm,0,0.06,15.6,2021-09-25,21:30:00,2021-09-25 21:30:00
9/25/2021,09:45:00 pm,0,0.057,15.6,2021-09-25,21:45:00,2021-09-25 21:45:00
9/25/2021,10:00:00 pm,0,0.059000000000000004,15.6,2021-09-25,22:00:00,2021-09-25 22:00:00
9/25/2021,10:15:00 pm,0,0.055999999999999994,15.5,2021-09-25,22:15:00,2021-09-25 22:15:00
9/25/2021,10:30:00 pm,0,0.055999999999999994,15.5,2021-09-25,22:30:00,2021-09-25 22:30:00
9/25/2021,10:45:00 pm,0,0.055,15.5,2021-09-25,22:45:00,2021-09-25 22:45:00
9/25/2021,11:00:00 pm,0,0.053,15.5,2021-09-25,23:00:00,2021-09-25 23:00:00
9/25/2021,11:15:00 pm,0,0.052000000000000005,15.5,2021-09-25,23:15:00,2021-09-25 23:15:00
9/25/2021,11:30:00 pm,0,0.054000000000000006,15.5,2021-09-25,23:30:00,2021-09-25 23:30:00
9/25/2021,11:45:00 pm,0,0.051,15.4,2021-09-25,23:45:00,2021-09-25 23:45:00
9/26/2021,12:00:00 am,0,0.05,15.4,2021-09-26,00:00:00,2021-09-26 00:00:00
9/26/2021,12:15:00 am,0,0.051,15.4,2021-09-26,00:15:00,2021-09-26 00:15:00
9/26/2021,12:30:00 am,0,0.052000000000000005,15.4,2021-09-26,00:30:00,2021-09-26 00:30:00
9/26/2021,12:45:00 am,0,0.054000000000000006,15.4,2021-09-26,00:45:00,2021-09-26 00:45:00
9/26/2021,01:00:00 am,0,0.052000000000000005,15.3,2021-09-26,01:00:00,2021-09-26 01:00:00
9/26/2021,01:15:00 am,0,0.052000000000000005,15.3,2021-09-26,01:15:00,2021-09-26 01:15:00
9/26/2021,01:30:00 am,0,0.049,15.3,2021-09-26,01:30:00,2021-09-26 01:30:00
9/26/2021,01:45:00 am,0,0.048,15.2,2021-09-26,01:45:00,2021-09-26 01:45:00
9/26/2021,02:00:00 am,0,0.049,15.2,2021-09-26,02:00:00,2021-09-26 02:00:00
9/26/2021,02:15:00 am,0,0.048,15.1,2021-09-26,02:15:00,2021-09-26 02:15:00
9/26/2021,02:30:00 am,0,0.048,15.1,2021-09-26,02:30:00,2021-09-26 02:30:00
9/26/2021,02:45:00 am,0,0.048,15.1,2021-09-26,02:45:00,2021-09-26 02:45:00
9/26/2021,03:00:00 am,0,0.045,15.0,2021-09-26,03:00:00,2021-09-26 03:00:00
9/26/2021,03:15:00 am,0,0.045,15.0,2021-09-26,03:15:00,2021-09-26 03:15:00
9/26/2021,03:30:00 am,0,0.046,15.0,2021-09-26,03:30:00,2021-09-26 03:30:00
9/26/2021,03:45:00 am,0,0.043,14.9,2021-09-26,03:45:00,2021-09-26 03:45:00
9/26/2021,04:00:00 am,0,0.042,14.9,2021-09-26,04:00:00,2021-09-26 04:00:00
9/26/2021,04:15:00 am,0,0.04,14.8,2021-09-26,04:15:00,2021-09-26 04:15:00
9/26/2021,04:30:00 am,0,0.04,14.8,2021-09-26,04:30:00,2021-09-26 04:30:00
9/26/2021,04:45:00 am,0,0.037000000000000005,14.7,2021-09-26,04:45:00,2021-09-26 04:45:00
9/26/2021,05:00:00 am,0,0.034,14.6,2021-09-26,05:00:00,2021-09-26 05:00:00
9/26/2021,05:15:00 am,0,0.034,14.6,2021-09-26,05:15:00,2021-09-26 05:15:00
9/26/2021,05:30:00 am,0,0.031,14.5,2021-09-26,05:30:00,2021-09-26 05:30:00
9/26/2021,05:45:00 am,0,0.028999999999999998,14.5,2021-09-26,05:45:00,2021-09-26 05:45:00
9/26/2021,06:00:00 am,0,0.028999999999999998,14.4,2021-09-26,06:00:00,2021-09-26 06:00:00
9/26/2021,06:15:00 am,0,0.026000000000000002,14.3,2021-09-26,06:15:00,2021-09-26 06:15:00
9/26/2021,06:30:00 am,0,0.026000000000000002,14.2,2021-09-26,06:30:00,2021-09-26 06:30:00
9/26/2021,06:45:00 am,0,0.022000000000000002,14.1,2021-09-26,06:45:00,2021-09-26 06:45:00
9/26/2021,07:00:00 am,0,0.019,14.0,2021-09-26,07:00:00,2021-09-26 07:00:00
9/26/2021,07:15:00 am,0,0.018000000000000002,14.0,2021-09-26,07:15:00,2021-09-26 07:15:00
9/26/2021,07:30:00 am,0,0.018000000000000002,13.9,2021-09-26,07:30:00,2021-09-26 07:30:00
9/26/2021,07:45:00 am,0,0.015,13.8,2021-09-26,07:45:00,2021-09-26 07:45:00
9/26/2021,08:00:00 am,0,0.013999999999999999,13.8,2021-09-26,08:00:00,2021-09-26 08:00:00
9/26/2021,08:15:00 am,0,0.013999999999999999,13.8,2021-09-26,08:15:00,2021-09-26 08:15:00
9/26/2021,08:30:00 am,0,0.01,13.7,2021-09-26,08:30:00,2021-09-26 08:30:00
9/26/2021,08:45:00 am,0,0.008,13.7,2021-09-26,08:45:00,2021-09-26 08:45:00
9/26/2021,09:00:00 am,0,0.009000000000000001,13.7,2021-09-26,09:00:00,2021-09-26 09:00:00
9/26/2021,09:15:00 am,0,0.005,13.7,2021-09-26,09:15:00,2021-09-26 09:15:00
9/26/2021,09:30:00 am,0,0.003,13.8,2021-09-26,09:30:00,2021-09-26 09:30:00
9/26/2021,09:45:00 am,0,0.002,13.8,2021-09-26,09:45:00,2021-09-26 09:45:00
9/26/2021,10:00:00 am,0,0.0,13.8,2021-09-26,10:00:00,2021-09-26 10:00:00
9/26/2021,10:15:00 am,0,0.003,13.9,2021-09-26,10:15:00,2021-09-26 10:15:00
9/26/2021,10:30:00 am,0,0.0,13.9,2021-09-26,10:30:00,2021-09-26 10:30:00
9/26/2021,10:45:00 am,0,-0.0,14.0,2021-09-26,10:45:00,2021-09-26 10:45:00
9/26/2021,11:00:00 am,0,-0.003,14.0,2021-09-26,11:00:00,2021-09-26 11:00:00
9/26/2021,11:15:00 am,0,-0.002,14.1,2021-09-26,11:15:00,2021-09-26 11:15:00
9/26/2021,11:30:00 am,0,0.0,14.1,2021-09-26,11:30:00,2021-09-26 11:30:00
9/26/2021,11:45:00 am,0,-0.003,14.2,2021-09-26,11:45:00,2021-09-26 11:45:00
9/26/2021,12:00:00 pm,0,-0.002,14.2,2021-09-26,12:00:00,2021-09-26 12:00:00
