Date,Time,ms,LEVEL (m),TEMPERATURE (degC),Date_P,Time_P,Date_Time
9/24/2021,03:15:00 pm,0,0.008,19.6,2021-09-24,15:15:00,2021-09-24 15:15:00
9/24/2021,03:30:00 pm,0,0.007,19.5,2021-09-24,15:30:00,2021-09-24 15:30:00
9/24/2021,03:45:00 pm,0,0.01,19.6,2021-09-24,15:45:00,2021-09-24 15:45:00
9/24/2021,04:00:00 pm,0,0.009,19.8,2021-09-24,16:00:00,2021-09-24 16:00:00
9/24/2021,04:15:00 pm,0,0.009,19.9,2021-09-24,16:15:00,2021-09-24 16:15:00
9/24/2021,04:30:00 pm,0,0.008,19.9,2021-09-24,16:30:00,2021-09-24 16:30:00
9/24/2021,04:45:00 pm,0,0.01,19.9,2021-09-24,16:45:00,2021-09-24 16:45:00
9/24/2021,05:00:00 pm,0,0.011,19.8,2021-09-24,17:00:00,2021-09-24 17:00:00
9/24/2021,05:15:00 pm,0,0.009,19.8,2021-09-24,17:15:00,2021-09-24 17:15:00
9/24/2021,05:30:00 pm,0,0.009,19.9,2021-09-24,17:30:00,2021-09-24 17:30:00
9/24/2021,05:45:00 pm,0,0.01,19.7,2021-09-24,17:45:00,2021-09-24 17:45:00
9/24/2021,06:00:00 pm,0,0.008,19.7,2021-09-24,18:00:00,2021-09-24 18:00:00
9/24/2021,06:15:00 pm,0,0.011,19.8,2021-09-24,18:15:00,2021-09-24 18:15:00
9/24/2021,06:30:00 pm,0,0.011,19.5,2021-09-24,18:30:00,2021-09-24 18:30:00
9/24/2021,06:45:00 pm,0,0.012,19.3,2021-09-24,18:45:00,2021-09-24 18:45:00
9/24/2021,07:00:00 pm,0,0.01,19.1,2021-09-24,19:00:00,2021-09-24 19:00:00
9/24/2021,07:15:00 pm,0,0.01,18.9,2021-09-24,19:15:00,2021-09-24 19:15:00
9/24/2021,07:30:00 pm,0,0.009,18.8,2021-09-24,19:30:00,2021-09-24 19:30:00
9/24/2021,07:45:00 pm,0,0.011,18.6,2021-09-24,19:45:00,2021-09-24 19:45:00
9/24/2021,08:00:00 pm,0,0.012,18.4,2021-09-24,20:00:00,2021-09-24 20:00:00
9/24/2021,08:15:00 pm,0,0.009,18.1,2021-09-24,20:15:00,2021-09-24 20:15:00
9/24/2021,08:30:00 pm,0,0.009,17.9,2021-09-24,20:30:00,2021-09-24 20:30:00
9/24/2021,08:45:00 pm,0,0.01,17.8,2021-09-24,20:45:00,2021-09-24 20:45:00
9/24/2021,09:00:00 pm,0,0.008,17.8,2021-09-24,21:00:00,2021-09-24 21:00:00
9/24/2021,09:15:00 pm,0,0.01,17.8,2021-09-24,21:15:00,2021-09-24 21:15:00
9/24/2021,09:30:00 pm,0,0.007,17.7,2021-09-24,21:30:00,2021-09-24 21:30:00
9/24/2021,09:45:00 pm,0,0.008,17.5,2021-09-24,21:45:00,2021-09-24 21:45:00
9/24/2021,10:00:00 pm,0,0.009,17.4,2021-09-24,22:00:00,2021-09-24 22:00:00
9/24/2021,10:15:00 pm,0,0.011,17.4,2021-09-24,22:15:00,2021-09-24 22:15:00
9/24/2021,10:30:00 pm,0,0.007,17.2,2021-09-24,22:30:00,2021-09-24 22:30:00
9/24/2021,10:45:00 pm,0,0.01,17.2,2021-09-24,22:45:00,2021-09-24 22:45:00
9/24/2021,11:00:00 pm,0,0.009,17.1,2021-09-24,23:00:00,2021-09-24 23:00:00
9/24/2021,11:15:00 pm,0,0.007,16.9,2021-09-24,23:15:00,2021-09-24 23:15:00
9/24/2021,11:30:00 pm,0,0.008,16.8,2021-09-24,23:30:00,2021-09-24 23:30:00
9/24/2021,11:45:00 pm,0,0.009,16.7,2021-09-24,23:45:00,2021-09-24 23:45:00
9/25/2021,12:00:00 am,0,0.006,16.8,2021-09-25,00:00:00,2021-09-25 00:00:00
9/25/2021,12:15:00 am,0,0.006,16.9,2021-09-25,00:15:00,2021-09-25 00:15:00
9/25/2021,12:30:00 am,0,0.007,16.9,2021-09-25,00:30:00,2021-09-25 00:30:00
9/25/2021,12:45:00 am,0,0.004,17.0,2021-09-25,00:45:00,2021-09-25 00:45:00
9/25/2021,01:00:00 am,0,0.005,17.1,2021-09-25,01:00:00,2021-09-25 01:00:00
9/25/2021,01:15:00 am,0,0.005,17.1,2021-09-25,01:15:00,2021-09-25 01:15:00
9/25/2021,01:30:00 am,0,0.008,17.2,2021-09-25,01:30:00,2021-09-25 01:30:00
9/25/2021,01:45:00 am,0,0.007,17.2,2021-09-25,01:45:00,2021-09-25 01:45:00
9/25/2021,02:00:00 am,0,0.006,17.1,2021-09-25,02:00:00,2021-09-25 02:00:00
9/25/2021,02:15:00 am,0,0.005,16.9,2021-09-25,02:15:00,2021-09-25 02:15:00
9/25/2021,02:30:00 am,0,0.007,16.8,2021-09-25,02:30:00,2021-09-25 02:30:00
9/25/2021,02:45:00 am,0,0.004,16.4,2021-09-25,02:45:00,2021-09-25 02:45:00
9/25/2021,03:00:00 am,0,0.006,16.2,2021-09-25,03:00:00,2021-09-25 03:00:00
9/25/2021,03:15:00 am,0,0.005,16.0,2021-09-25,03:15:00,2021-09-25 03:15:00
9/25/2021,03:30:00 am,0,0.004,15.8,2021-09-25,03:30:00,2021-09-25 03:30:00
9/25/2021,03:45:00 am,0,0.002,15.7,2021-09-25,03:45:00,2021-09-25 03:45:00
9/25/2021,04:00:00 am,0,0.003,15.6,2021-09-25,04:00:00,2021-09-25 04:00:00
9/25/2021,04:15:00 am,0,0.005,15.6,2021-09-25,04:15:00,2021-09-25 04:15:00
9/25/2021,04:30:00 am,0,0.002,15.5,2021-09-25,04:30:00,2021-09-25 04:30:00
9/25/2021,04:45:00 am,0,0.01,15.5,2021-09-25,04:45:00,2021-09-25 04:45:00
9/25/2021,05:00:00 am,0,0.001,15.3,2021-09-25,05:00:00,2021-09-25 05:00:00
9/25/2021,05:15:00 am,0,0.003,15.1,2021-09-25,05:15:00,2021-09-25 05:15:00
9/25/2021,05:30:00 am,0,-0.002,15.1,2021-09-25,05:30:00,2021-09-25 05:30:00
9/25/2021,05:45:00 am,0,0.007,15.1,2021-09-25,05:45:00,2021-09-25 05:45:00
9/25/2021,06:00:00 am,0,0.001,14.9,2021-09-25,06:00:00,2021-09-25 06:00:00
9/25/2021,06:15:00 am,0,0.001,14.7,2021-09-25,06:15:00,2021-09-25 06:15:00
9/25/2021,06:30:00 am,0,0.002,14.5,2021-09-25,06:30:00,2021-09-25 06:30:00
9/25/2021,06:45:00 am,0,-0.001,14.4,2021-09-25,06:45:00,2021-09-25 06:45:00
9/25/2021,07:00:00 am,0,-0.001,14.2,2021-09-25,07:00:00,2021-09-25 07:00:00
9/25/2021,07:15:00 am,0,-0.0,14.1,2021-09-25,07:15:00,2021-09-25 07:15:00
9/25/2021,07:30:00 am,0,-0.001,14.0,2021-09-25,07:30:00,2021-09-25 07:30:00
9/25/2021,07:45:00 am,0,-0.001,13.9,2021-09-25,07:45:00,2021-09-25 07:45:00
9/25/2021,08:00:00 am,0,-0.005,13.8,2021-09-25,08:00:00,2021-09-25 08:00:00
9/25/2021,08:15:00 am,0,-0.0,13.7,2021-09-25,08:15:00,2021-09-25 08:15:00
9/25/2021,08:30:00 am,0,-0.002,13.6,2021-09-25,08:30:00,2021-09-25 08:30:00
9/25/2021,08:45:00 am,0,-0.0,13.4,2021-09-25,08:45:00,2021-09-25 08:45:00
9/25/2021,09:00:00 am,0,0.002,13.3,2021-09-25,09:00:00,2021-09-25 09:00:00
9/25/2021,09:15:00 am,0,-0.002,13.2,2021-09-25,09:15:00,2021-09-25 09:15:00
9/25/2021,09:30:00 am,0,-0.001,13.3,2021-09-25,09:30:00,2021-09-25 09:30:00
9/25/2021,09:45:00 am,0,-0.003,13.5,2021-09-25,09:45:00,2021-09-25 09:45:00
9/25/2021,10:00:00 am,0,-0.0,13.7,2021-09-25,10:00:00,2021-09-25 10:00:00
9/25/2021,10:15:00 am,0,-0.001,13.8,2021-09-25,10:15:00,2021-09-25 10:15:00
9/25/2021,10:30:00 am,0,-0.003,13.9,2021-09-25,10:30:00,2021-09-25 10:30:00
9/25/2021,10:45:00 am,0,-0.001,14.1,2021-09-25,10:45:00,2021-09-25 10:45:00
9/25/2021,11:00:00 am,0,-0.0,14.2,2021-09-25,11:00:00,2021-09-25 11:00:00
9/25/2021,11:15:00 am,0,-0.003,14.4,2021-09-25,11:15:00,2021-09-25 11:15:00
9/25/2021,11:30:00 am,0,0.001,14.7,2021-09-25,11:30:00,2021-09-25 11:30:00
9/25/2021,11:45:00 am,0,0.001,14.9,2021-09-25,11:45:00,2021-09-25 11:45:00
9/25/2021,12:00:00 pm,0,0.002,15.3,2021-09-25,12:00:00,2021-09-25 12:00:00
9/25/2021,12:15:00 pm,0,0.001,15.6,2021-09-25,12:15:00,2021-09-25 12:15:00
9/25/2021,12:30:00 pm,0,0.002,15.8,2021-09-25,12:30:00,2021-09-25 12:30:00
9/25/2021,12:45:00 pm,0,0.005,16.0,2021-09-25,12:45:00,2021-09-25 12:45:00
9/25/2021,01:00:00 pm,0,0.004,16.1,2021-09-25,13:00:00,2021-09-25 13:00:00
9/25/2021,01:15:00 pm,0,0.004,16.1,2021-09-25,13:15:00,2021-09-25 13:15:00
9/25/2021,01:30:00 pm,0,0.004,16.7,2021-09-25,13:30:00,2021-09-25 13:30:00
9/25/2021,01:45:00 pm,0,0.007,17.0,2021-09-25,13:45:00,2021-09-25 13:45:00
9/25/2021,02:00:00 pm,0,0.011,17.3,2021-09-25,14:00:00,2021-09-25 14:00:00
9/25/2021,02:15:00 pm,0,0.009,17.3,2021-09-25,14:15:00,2021-09-25 14:15:00
9/25/2021,02:30:00 pm,0,0.01,17.6,2021-09-25,14:30:00,2021-09-25 14:30:00
9/25/2021,02:45:00 pm,0,0.013,17.7,2021-09-25,14:45:00,2021-09-25 14:45:00
9/25/2021,03:00:00 pm,0,0.012,18.1,2021-09-25,15:00:00,2021-09-25 15:00:00
9/25/2021,03:15:00 pm,0,0.01,18.2,2021-09-25,15:15:00,2021-09-25 15:15:00
9/25/2021,03:30:00 pm,0,0.013,17.7,2021-09-25,15:30:00,2021-09-25 15:30:00
9/25/2021,03:45:00 pm,0,0.015,17.6,2021-09-25,15:45:00,2021-09-25 15:45:00
9/25/2021,04:00:00 pm,0,0.011,17.6,2021-09-25,16:00:00,2021-09-25 16:00:00
9/25/2021,04:15:00 pm,0,0.012,17.6,2021-09-25,16:15:00,2021-09-25 16:15:00
9/25/2021,04:30:00 pm,0,0.014,17.7,2021-09-25,16:30:00,2021-09-25 16:30:00
9/25/2021,04:45:00 pm,0,0.012,17.8,2021-09-25,16:45:00,2021-09-25 16:45:00
9/25/2021,05:00:00 pm,0,0.01,17.8,2021-09-25,17:00:00,2021-09-25 17:00:00
9/25/2021,05:15:00 pm,0,0.011,18.1,2021-09-25,17:15:00,2021-09-25 17:15:00
9/25/2021,05:30:00 pm,0,0.012,17.8,2021-09-25,17:30:00,2021-09-25 17:30:00
9/25/2021,05:45:00 pm,0,0.013,17.9,2021-09-25,17:45:00,2021-09-25 17:45:00
9/25/2021,06:00:00 pm,0,0.013,17.8,2021-09-25,18:00:00,2021-09-25 18:00:00
9/25/2021,06:15:00 pm,0,0.014,17.8,2021-09-25,18:15:00,2021-09-25 18:15:00
9/25/2021,06:30:00 pm,0,0.012,17.6,2021-09-25,18:30:00,2021-09-25 18:30:00
9/25/2021,06:45:00 pm,0,0.011,17.4,2021-09-25,18:45:00,2021-09-25 18:45:00
9/25/2021,07:00:00 pm,0,0.01,17.2,2021-09-25,19:00:00,2021-09-25 19:00:00
9/25/2021,07:15:00 pm,0,0.009,17.1,2021-09-25,19:15:00,2021-09-25 19:15:00
9/25/2021,07:30:00 pm,0,0.009,17.0,2021-09-25,19:30:00,2021-09-25 19:30:00
9/25/2021,07:45:00 pm,0,0.007,16.6,2021-09-25,19:45:00,2021-09-25 19:45:00
9/25/2021,08:00:00 pm,0,0.006,16.3,2021-09-25,20:00:00,2021-09-25 20:00:00
9/25/2021,08:15:00 pm,0,0.006,16.0,2021-09-25,20:15:00,2021-09-25 20:15:00
9/25/2021,08:30:00 pm,0,0.004,15.7,2021-09-25,20:30:00,2021-09-25 20:30:00
9/25/2021,08:45:00 pm,0,0.005,15.4,2021-09-25,20:45:00,2021-09-25 20:45:00
9/25/2021,09:00:00 pm,0,0.001,15.3,2021-09-25,21:00:00,2021-09-25 21:00:00
9/25/2021,09:15:00 pm,0,0.003,15.3,2021-09-25,21:15:00,2021-09-25 21:15:00
9/25/2021,09:30:00 pm,0,0.003,15.1,2021-09-25,21:30:00,2021-09-25 21:30:00
9/25/2021,09:45:00 pm,0,0.0,15.1,2021-09-25,21:45:00,2021-09-25 21:45:00
9/25/2021,10:00:00 pm,0,0.002,15.3,2021-09-25,22:00:00,2021-09-25 22:00:00
9/25/2021,10:15:00 pm,0,0.002,15.3,2021-09-25,22:15:00,2021-09-25 22:15:00
9/25/2021,10:30:00 pm,0,0.002,15.2,2021-09-25,22:30:00,2021-09-25 22:30:00
9/25/2021,10:45:00 pm,0,0.001,15.1,2021-09-25,22:45:00,2021-09-25 22:45:00
9/25/2021,11:00:00 pm,0,-0.001,15.0,2021-09-25,23:00:00,2021-09-25 23:00:00
9/25/2021,11:15:00 pm,0,-0.002,15.0,2021-09-25,23:15:00,2021-09-25 23:15:00
9/25/2021,11:30:00 pm,0,0.0,15.1,2021-09-25,23:30:00,2021-09-25 23:30:00
9/25/2021,11:45:00 pm,0,-0.0,15.0,2021-09-25,23:45:00,2021-09-25 23:45:00
9/26/2021,12:00:00 am,0,-0.001,14.9,2021-09-26,00:00:00,2021-09-26 00:00:00
9/26/2021,12:15:00 am,0,-0.0,14.8,2021-09-26,00:15:00,2021-09-26 00:15:00
9/26/2021,12:30:00 am,0,0.001,14.6,2021-09-26,00:30:00,2021-09-26 00:30:00
9/26/2021,12:45:00 am,0,0.003,14.4,2021-09-26,00:45:00,2021-09-26 00:45:00
9/26/2021,01:00:00 am,0,0.004,14.2,2021-09-26,01:00:00,2021-09-26 01:00:00
9/26/2021,01:15:00 am,0,0.004,14.1,2021-09-26,01:15:00,2021-09-26 01:15:00
9/26/2021,01:30:00 am,0,0.001,13.9,2021-09-26,01:30:00,2021-09-26 01:30:00
9/26/2021,01:45:00 am,0,0.0,13.7,2021-09-26,01:45:00,2021-09-26 01:45:00
9/26/2021,02:00:00 am,0,0.001,13.7,2021-09-26,02:00:00,2021-09-26 02:00:00
9/26/2021,02:15:00 am,0,0.0,13.6,2021-09-26,02:15:00,2021-09-26 02:15:00
9/26/2021,02:30:00 am,0,0.003,13.5,2021-09-26,02:30:00,2021-09-26 02:30:00
9/26/2021,02:45:00 am,0,-0.0,13.4,2021-09-26,02:45:00,2021-09-26 02:45:00
9/26/2021,03:00:00 am,0,-0.0,13.3,2021-09-26,03:00:00,2021-09-26 03:00:00
9/26/2021,03:15:00 am,0,0.0,13.3,2021-09-26,03:15:00,2021-09-26 03:15:00
9/26/2021,03:30:00 am,0,0.001,13.2,2021-09-26,03:30:00,2021-09-26 03:30:00
9/26/2021,03:45:00 am,0,0.001,13.1,2021-09-26,03:45:00,2021-09-26 03:45:00
9/26/2021,04:00:00 am,0,0.0,13.1,2021-09-26,04:00:00,2021-09-26 04:00:00
9/26/2021,04:15:00 am,0,0.001,13.1,2021-09-26,04:15:00,2021-09-26 04:15:00
9/26/2021,04:30:00 am,0,0.001,13.0,2021-09-26,04:30:00,2021-09-26 04:30:00
9/26/2021,04:45:00 am,0,0.001,12.9,2021-09-26,04:45:00,2021-09-26 04:45:00
9/26/2021,05:00:00 am,0,0.001,12.8,2021-09-26,05:00:00,2021-09-26 05:00:00
9/26/2021,05:15:00 am,0,0.001,12.5,2021-09-26,05:15:00,2021-09-26 05:15:00
9/26/2021,05:30:00 am,0,-0.002,12.4,2021-09-26,05:30:00,2021-09-26 05:30:00
9/26/2021,05:45:00 am,0,-0.001,12.4,2021-09-26,05:45:00,2021-09-26 05:45:00
9/26/2021,06:00:00 am,0,-0.001,12.4,2021-09-26,06:00:00,2021-09-26 06:00:00
9/26/2021,06:15:00 am,0,-0.001,12.3,2021-09-26,06:15:00,2021-09-26 06:15:00
9/26/2021,06:30:00 am,0,-0.001,12.4,2021-09-26,06:30:00,2021-09-26 06:30:00
9/26/2021,06:45:00 am,0,-0.002,12.4,2021-09-26,06:45:00,2021-09-26 06:45:00
9/26/2021,07:00:00 am,0,-0.002,12.4,2021-09-26,07:00:00,2021-09-26 07:00:00
9/26/2021,07:15:00 am,0,0.0,12.4,2021-09-26,07:15:00,2021-09-26 07:15:00
9/26/2021,07:30:00 am,0,-0.0,12.4,2021-09-26,07:30:00,2021-09-26 07:30:00
9/26/2021,07:45:00 am,0,-0.001,12.5,2021-09-26,07:45:00,2021-09-26 07:45:00
9/26/2021,08:00:00 am,0,-0.001,12.5,2021-09-26,08:00:00,2021-09-26 08:00:00
9/26/2021,08:15:00 am,0,-0.001,12.4,2021-09-26,08:15:00,2021-09-26 08:15:00
9/26/2021,08:30:00 am,0,0.001,12.5,2021-09-26,08:30:00,2021-09-26 08:30:00
9/26/2021,08:45:00 am,0,-0.001,12.6,2021-09-26,08:45:00,2021-09-26 08:45:00
9/26/2021,09:00:00 am,0,-0.0,12.8,2021-09-26,09:00:00,2021-09-26 09:00:00
9/26/2021,09:15:00 am,0,-0.004,13.0,2021-09-26,09:15:00,2021-09-26 09:15:00
9/26/2021,09:30:00 am,0,-0.003,13.3,2021-09-26,09:30:00,2021-09-26 09:30:00
9/26/2021,09:45:00 am,0,-0.001,13.5,2021-09-26,09:45:00,2021-09-26 09:45:00
9/26/2021,10:00:00 am,0,-0.003,13.8,2021-09-26,10:00:00,2021-09-26 10:00:00
9/26/2021,10:15:00 am,0,-0.0,14.1,2021-09-26,10:15:00,2021-09-26 10:15:00
9/26/2021,10:30:00 am,0,0.0,14.5,2021-09-26,10:30:00,2021-09-26 10:30:00
9/26/2021,10:45:00 am,0,0.003,14.9,2021-09-26,10:45:00,2021-09-26 10:45:00
9/26/2021,11:00:00 am,0,0.003,15.3,2021-09-26,11:00:00,2021-09-26 11:00:00
9/26/2021,11:15:00 am,0,0.004,15.8,2021-09-26,11:15:00,2021-09-26 11:15:00
9/26/2021,11:30:00 am,0,0.006,16.1,2021-09-26,11:30:00,2021-09-26 11:30:00
9/26/2021,11:45:00 am,0,0.006,16.6,2021-09-26,11:45:00,2021-09-26 11:45:00
9/26/2021,12:00:00 pm,0,0.007,17.0,2021-09-26,12:00:00,2021-09-26 12:00:00
9/26/2021,12:15:00 pm,0,0.009,17.2,2021-09-26,12:15:00,2021-09-26 12:15:00
9/26/2021,12:30:00 pm,0,0.007,17.5,2021-09-26,12:30:00,2021-09-26 12:30:00
9/26/2021,12:45:00 pm,0,0.01,17.9,2021-09-26,12:45:00,2021-09-26 12:45:00
